canonical_venue_id,venue_name,latitude,longitude,address,city,source_platform,price_type,menu_section,item_name,item_description,raw_price,price_eur,currency,item_type,normalized_product,confidence,allergens,source_url,retrieved_at
c2abf2923b2a,Ciccio pizza - Teodosio,45.4853107,9.2297233,"Via Teodosio, 37, Milano, MI, Italia",Milano,mycia,menu,pizze scostumate,La scostumata,"provola, patate viole, pancetta e olio",9,9.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-teodosio-rvKfSypMU,2026-05-30T17:22:26.271040+00:00
c2abf2923b2a,Ciccio pizza - Teodosio,45.4853107,9.2297233,"Via Teodosio, 37, Milano, MI, Italia",Milano,mycia,menu,pizze scostumate,La delinquente,"provola, patate viola, salame piccante e olio",9,9.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-teodosio-rvKfSypMU,2026-05-30T17:22:26.271040+00:00
c2abf2923b2a,Ciccio pizza - Teodosio,45.4853107,9.2297233,"Via Teodosio, 37, Milano, MI, Italia",Milano,mycia,menu,pizze scostumate,La Parmigiana,"pomodoro,melanzana,basilico e olio",9,9.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-teodosio-rvKfSypMU,2026-05-30T17:22:26.271040+00:00
5efd355fdc2e,Ciccio pizza - Umbria,45.4548978,9.2164674,"Viale Umbria, 64, 20135 Milano, MI, Italia",Milano,mycia,menu,pizze,Focaccia,olio e origano,4,4.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-umbria-57HWH9c5P,2026-05-30T17:22:27.818722+00:00
5efd355fdc2e,Ciccio pizza - Umbria,45.4548978,9.2164674,"Viale Umbria, 64, 20135 Milano, MI, Italia",Milano,mycia,menu,pizze,Marinara,"pomodoro, aglio, origano, pomodorini e olio",5,5.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-umbria-57HWH9c5P,2026-05-30T17:22:27.818722+00:00
5efd355fdc2e,Ciccio pizza - Umbria,45.4548978,9.2164674,"Viale Umbria, 64, 20135 Milano, MI, Italia",Milano,mycia,menu,pizze,Margherita,pomodoro-fiordilatte-basilico e olio,6,6.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-umbria-57HWH9c5P,2026-05-30T17:22:27.818722+00:00
5efd355fdc2e,Ciccio pizza - Umbria,45.4548978,9.2164674,"Viale Umbria, 64, 20135 Milano, MI, Italia",Milano,mycia,menu,pizze tradizonali,Quattro formaggi,"fiordilatte,gorgonzola,provola,emmenthal e olio",8.5,8.5,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-umbria-57HWH9c5P,2026-05-30T17:22:27.818722+00:00
5efd355fdc2e,Ciccio pizza - Umbria,45.4548978,9.2164674,"Viale Umbria, 64, 20135 Milano, MI, Italia",Milano,mycia,menu,pizze tradizonali,Scarola,"Provola,scarola,olive nero,pinoli, capperi e olio",8.5,8.5,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-umbria-57HWH9c5P,2026-05-30T17:22:27.818722+00:00
5efd355fdc2e,Ciccio pizza - Umbria,45.4548978,9.2164674,"Viale Umbria, 64, 20135 Milano, MI, Italia",Milano,mycia,menu,pizze tradizonali,Norcina,"fiodilatte,provola,pancetta e olio",8.5,8.5,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-umbria-57HWH9c5P,2026-05-30T17:22:27.818722+00:00
5efd355fdc2e,Ciccio pizza - Umbria,45.4548978,9.2164674,"Viale Umbria, 64, 20135 Milano, MI, Italia",Milano,mycia,menu,pizze scostumate,La scostumata,"provola, patate viole, pancetta e olio",9,9.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-umbria-57HWH9c5P,2026-05-30T17:22:27.818722+00:00
5efd355fdc2e,Ciccio pizza - Umbria,45.4548978,9.2164674,"Viale Umbria, 64, 20135 Milano, MI, Italia",Milano,mycia,menu,pizze scostumate,La delinquente,"provola, patate viola, salame piccante e olio",9,9.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-umbria-57HWH9c5P,2026-05-30T17:22:27.818722+00:00
5efd355fdc2e,Ciccio pizza - Umbria,45.4548978,9.2164674,"Viale Umbria, 64, 20135 Milano, MI, Italia",Milano,mycia,menu,pizze scostumate,La Parmigiana,"pomodoro,melanzana,basilico e olio",9,9.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-umbria-57HWH9c5P,2026-05-30T17:22:27.818722+00:00
f1c66c8918eb,Ciccio pizza - Zara,45.49891,9.19665,"Viale Zara, 116, Milano, MI, Italia",Milano,mycia,menu,pizze,Focaccia,olio e origano,4,4.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-zara-gKqZZXy4D,2026-05-30T17:22:29.372334+00:00
f1c66c8918eb,Ciccio pizza - Zara,45.49891,9.19665,"Viale Zara, 116, Milano, MI, Italia",Milano,mycia,menu,pizze,Marinara,"pomodoro, aglio, origano, pomodorini e olio",5,5.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-zara-gKqZZXy4D,2026-05-30T17:22:29.372334+00:00
f1c66c8918eb,Ciccio pizza - Zara,45.49891,9.19665,"Viale Zara, 116, Milano, MI, Italia",Milano,mycia,menu,pizze,Margherita,pomodoro-fiordilatte-basilico e olio,6,6.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-zara-gKqZZXy4D,2026-05-30T17:22:29.372334+00:00
f1c66c8918eb,Ciccio pizza - Zara,45.49891,9.19665,"Viale Zara, 116, Milano, MI, Italia",Milano,mycia,menu,pizze tradizonali,Quattro formaggi,"fiordilatte,gorgonzola,provola,emmenthal e olio",8.5,8.5,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-zara-gKqZZXy4D,2026-05-30T17:22:29.372334+00:00
f1c66c8918eb,Ciccio pizza - Zara,45.49891,9.19665,"Viale Zara, 116, Milano, MI, Italia",Milano,mycia,menu,pizze tradizonali,Scarola,"Provola,scarola,olive nero,pinoli, capperi e olio",8.5,8.5,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-zara-gKqZZXy4D,2026-05-30T17:22:29.372334+00:00
f1c66c8918eb,Ciccio pizza - Zara,45.49891,9.19665,"Viale Zara, 116, Milano, MI, Italia",Milano,mycia,menu,pizze tradizonali,Norcina,"fiodilatte,provola,pancetta e olio",8.5,8.5,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-zara-gKqZZXy4D,2026-05-30T17:22:29.372334+00:00
f1c66c8918eb,Ciccio pizza - Zara,45.49891,9.19665,"Viale Zara, 116, Milano, MI, Italia",Milano,mycia,menu,pizze scostumate,La scostumata,"provola, patate viole, pancetta e olio",9,9.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-zara-gKqZZXy4D,2026-05-30T17:22:29.372334+00:00
f1c66c8918eb,Ciccio pizza - Zara,45.49891,9.19665,"Viale Zara, 116, Milano, MI, Italia",Milano,mycia,menu,pizze scostumate,La delinquente,"provola, patate viola, salame piccante e olio",9,9.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-zara-gKqZZXy4D,2026-05-30T17:22:29.372334+00:00
f1c66c8918eb,Ciccio pizza - Zara,45.49891,9.19665,"Viale Zara, 116, Milano, MI, Italia",Milano,mycia,menu,pizze scostumate,La Parmigiana,"pomodoro,melanzana,basilico e olio",9,9.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/ciccio-pizza-zara-gKqZZXy4D,2026-05-30T17:22:29.372334+00:00
6477841efc81,Classico Trattoria & Cocktail,45.4826666,9.1865755,"Via Alessio di Tocqueville, 9, Milano, MI, Italia",Milano,mycia,menu,CLASSIC cocktail,Americano,"Campari, Cinzano Vermouth Rosso, Seltz",12,12.0,EUR,drink,americano,high,,https://www.mycia.it/menu/milano/classico-trattoria-cocktail-u8JjlPh9C,2026-05-30T17:22:37.101147+00:00
6477841efc81,Classico Trattoria & Cocktail,45.4826666,9.1865755,"Via Alessio di Tocqueville, 9, Milano, MI, Italia",Milano,mycia,menu,CLASSIC cocktail,Negroni,"Campari, Cinzano Vermouth Rosso, Bulldog Gin",12,12.0,EUR,drink,negroni,high,,https://www.mycia.it/menu/milano/classico-trattoria-cocktail-u8JjlPh9C,2026-05-30T17:22:37.101147+00:00
6477841efc81,Classico Trattoria & Cocktail,45.4826666,9.1865755,"Via Alessio di Tocqueville, 9, Milano, MI, Italia",Milano,mycia,menu,CLASSIC cocktail,Wild & Ginger,"Wild Turkey Bourbon, Thomas Henry Ginger Ale, Aromatic Bitter",12,12.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/classico-trattoria-cocktail-u8JjlPh9C,2026-05-30T17:22:37.101147+00:00
6477841efc81,Classico Trattoria & Cocktail,45.4826666,9.1865755,"Via Alessio di Tocqueville, 9, Milano, MI, Italia",Milano,mycia,menu,CLASSICO CONTEMPORANEO,LOBO NEGRONI,"MONTELOBOS ESPADIN TEQUILA, CAMPARI, CINZANO, ANCHO REYES, ZESTE D'ARANCIA, PEPERONCINO",8,8.0,EUR,drink,negroni,high,,https://www.mycia.it/menu/milano/classico-trattoria-cocktail-u8JjlPh9C,2026-05-30T17:22:37.101147+00:00
6477841efc81,Classico Trattoria & Cocktail,45.4826666,9.1865755,"Via Alessio di Tocqueville, 9, Milano, MI, Italia",Milano,mycia,menu,SIGNATURE,GREEN,"HENDRICK'S GIN, ESTRATTO DI CETRIOLO, LIQUORE AL BERGAMOTTO, LIMONE, ZUCCHERO",10,10.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/classico-trattoria-cocktail-u8JjlPh9C,2026-05-30T17:22:37.101147+00:00
6477841efc81,Classico Trattoria & Cocktail,45.4826666,9.1865755,"Via Alessio di Tocqueville, 9, Milano, MI, Italia",Milano,mycia,menu,SIGNATURE,SFIORIVANO LE VIOLE,"BELVEDERE VODKA, AGAVE, SPREMUTA DI POMPELMO, ZESTE DI POMPELMO",8,8.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/classico-trattoria-cocktail-u8JjlPh9C,2026-05-30T17:22:37.101147+00:00
dce908fa41c9,Colibrì,45.4615099,9.1957632,"Via Laghetto, 9/11, 20122 Milano, Milano MI, Italia",Milano,mycia,menu,LE NUOVE USCITE,I TENCITT,"GIN BANKES ALLA RADICE DI LIQUIRIZIA, LIQUORE AI FIORI DI SAMBUCO, SPREMUTA DI LIMONE, ZUCCHERO, ALBUME, BITTER AL MANDARINO",8,8.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/colibri-7ZY2remyY,2026-05-30T17:22:41.711796+00:00
dce908fa41c9,Colibrì,45.4615099,9.1957632,"Via Laghetto, 9/11, 20122 Milano, Milano MI, Italia",Milano,mycia,menu,LE NUOVE USCITE,LA CESIRA,"VODKA AL CEDRO, LIQUORE AL MANDARINO, SPREMUTA DI LIMONE, SCIROPPO AGLI AGRUMI, MENTA FRESCA, BITTER AL POMPELMO",8,8.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/colibri-7ZY2remyY,2026-05-30T17:22:41.711796+00:00
dce908fa41c9,Colibrì,45.4615099,9.1957632,"Via Laghetto, 9/11, 20122 Milano, Milano MI, Italia",Milano,mycia,menu,LE NUOVE USCITE,MA MI,"VODKA ZUBROWKA, SPREMUTA DI LIME, SUCCO DI MELA VERDE, GINGER BEER",8,8.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/colibri-7ZY2remyY,2026-05-30T17:22:41.711796+00:00
48e7242dd59a,Dabass,45.4494508,9.2051315,"Via Piacenza, 13, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,GRANDI CLASSICI,Campari Spritz,"Campari, Prosecco, Seltz",6,6.0,EUR,drink,spritz,high,,https://www.mycia.it/menu/milano/dabass-wz6Ay0kfg,2026-05-30T17:22:58.714574+00:00
48e7242dd59a,Dabass,45.4494508,9.2051315,"Via Piacenza, 13, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,GRANDI CLASSICI,Americano,"Campari, Cinzano Vermouth Rosso, Seltz",9,9.0,EUR,drink,americano,high,,https://www.mycia.it/menu/milano/dabass-wz6Ay0kfg,2026-05-30T17:22:58.714574+00:00
48e7242dd59a,Dabass,45.4494508,9.2051315,"Via Piacenza, 13, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,GRANDI CLASSICI,Negroni,"Campari, 1757 Vermouth di Torino, Bulldog Gin",9,9.0,EUR,drink,negroni,high,,https://www.mycia.it/menu/milano/dabass-wz6Ay0kfg,2026-05-30T17:22:58.714574+00:00
48e7242dd59a,Dabass,45.4494508,9.2051315,"Via Piacenza, 13, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,DABASS DRINK LIST,PORNO,"WILD TURKEY BOURBON, CHINOTTO, LIMONE E MIELE",12,12.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/dabass-wz6Ay0kfg,2026-05-30T17:22:58.714574+00:00
48e7242dd59a,Dabass,45.4494508,9.2051315,"Via Piacenza, 13, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,DABASS DRINK LIST,LIUK,"GIN HENDRIK'S, LIQUIRIZIA, LIMONE E ZUCCHERO",12,12.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/dabass-wz6Ay0kfg,2026-05-30T17:22:58.714574+00:00
48e7242dd59a,Dabass,45.4494508,9.2051315,"Via Piacenza, 13, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,DABASS DRINK LIST,MORE LOVE,"MEZCAL ENCANTADO, AGAVE, LIMONE E MORE",12,12.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/dabass-wz6Ay0kfg,2026-05-30T17:22:58.714574+00:00
48e7242dd59a,Dabass,45.4494508,9.2051315,"Via Piacenza, 13, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,VINI BIANCHI E ORANGE ALLA MESCITA,LA GRIGIA LIGURIA DI LEVANTE IGT 2025,"LIGURIA, VERMENTINO",7,7.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/dabass-wz6Ay0kfg,2026-05-30T17:22:58.714574+00:00
48e7242dd59a,Dabass,45.4494508,9.2051315,"Via Piacenza, 13, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,VINI BIANCHI E ORANGE ALLA MESCITA,EUFEM COLLI ORIENTALI DEL FRIULI DOC 2025,"FRIULI VENEZIA GIULIA, RIBOLLA GIALLA",7,7.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/dabass-wz6Ay0kfg,2026-05-30T17:22:58.714574+00:00
48e7242dd59a,Dabass,45.4494508,9.2051315,"Via Piacenza, 13, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,VINI BIANCHI E ORANGE ALLA MESCITA,PICPOUL DE PINET CARTE NOIRE 2024,"FRANCIA, PICPOUL BLANC",7,7.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/dabass-wz6Ay0kfg,2026-05-30T17:22:58.714574+00:00
9a6fbbeab764,Dahlia Lab,45.4504888,9.1899855,"Via Ferdinando Bocconi, 6, Milano, Milano, Italia",Milano,mycia,menu,Panini,"Prosciutto crudo di Parma, mozzarella, pomodoro, insalata","Prosciutto crudo di Parma, mozzarella, pomodoro, insalata",6.5,6.5,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/dahlia-lab-gQFc5azx7,2026-05-30T17:23:00.254704+00:00
9a6fbbeab764,Dahlia Lab,45.4504888,9.1899855,"Via Ferdinando Bocconi, 6, Milano, Milano, Italia",Milano,mycia,menu,Panini,"Prosciutto crudo di Parma, pecorino, marmellata di fichi","Prosciutto crudo di Parma, pecorino, marmellata di fichi",6.5,6.5,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/dahlia-lab-gQFc5azx7,2026-05-30T17:23:00.254704+00:00
9a6fbbeab764,Dahlia Lab,45.4504888,9.1899855,"Via Ferdinando Bocconi, 6, Milano, Milano, Italia",Milano,mycia,menu,Panini,"Mozzarella fiordilatte, pomodoro, basilico, olio extravergine","Mozzarella fiordilatte, pomodoro, basilico, olio extravergine",5.5,5.5,EUR,drink,,low,,https://www.mycia.it/menu/milano/dahlia-lab-gQFc5azx7,2026-05-30T17:23:00.254704+00:00
9a6fbbeab764,Dahlia Lab,45.4504888,9.1899855,"Via Ferdinando Bocconi, 6, Milano, Milano, Italia",Milano,mycia,menu,Bagel,"Salmone affumicato, philadelphia, songino","Salmone affumicato, philadelphia, songino",7,7.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/dahlia-lab-gQFc5azx7,2026-05-30T17:23:00.254704+00:00
9a6fbbeab764,Dahlia Lab,45.4504888,9.1899855,"Via Ferdinando Bocconi, 6, Milano, Milano, Italia",Milano,mycia,menu,Bagel,"Prusciutto crudo di Parma, stracciatella, radicchio","Prusciutto crudo di Parma, stracciatella, radicchio",6,6.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/dahlia-lab-gQFc5azx7,2026-05-30T17:23:00.254704+00:00
9a6fbbeab764,Dahlia Lab,45.4504888,9.1899855,"Via Ferdinando Bocconi, 6, Milano, Milano, Italia",Milano,mycia,menu,Bagel,"Arrosto di tacchino, scamorza, insalata, pomodori secchi","Arrosto di tacchino, scamorza, insalata, pomodori secchi",6,6.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/dahlia-lab-gQFc5azx7,2026-05-30T17:23:00.254704+00:00
9a6fbbeab764,Dahlia Lab,45.4504888,9.1899855,"Via Ferdinando Bocconi, 6, Milano, Milano, Italia",Milano,mycia,menu,Piadine,"Prosciutto cotto, brie, rucola, salsa rosa","Prosciutto cotto, brie, rucola, salsa rosa",6,6.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/dahlia-lab-gQFc5azx7,2026-05-30T17:23:00.254704+00:00
9a6fbbeab764,Dahlia Lab,45.4504888,9.1899855,"Via Ferdinando Bocconi, 6, Milano, Milano, Italia",Milano,mycia,menu,Piadine,"Prosciutto crudo di Parma, mozzarella, insalata, pomodoro","Prosciutto crudo di Parma, mozzarella, insalata, pomodoro",7,7.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/dahlia-lab-gQFc5azx7,2026-05-30T17:23:00.254704+00:00
9f46d7284894,De Montel,45.4806567,9.1231276,"Via Achille, 6, Milan, MI, Italy",Milano,mycia,menu,SIGNATURE DE MONTEL,EAU DE MONTEL,"Questo signature drink celebra la rinascita, fondendo l’heritage milanese con un tocco contemporaneo. Campari, icona della milanesità, incontra il tocco floreale di Mondoro liquore ai fiori di sambuco e il Prosecco, portando vivacità e leggerezza. Un drink pensato per accompagnare momenti di rigenerazione. Un brindisi alla Milano che cambia, ma non dimentica. Campari, Mondoro, Prosecco, Thomas Henry Botanical Tonic Water. Alc. 10°",12,12.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/de-montel-jcwOGPMbR,2026-05-30T17:23:04.876490+00:00
9f46d7284894,De Montel,45.4806567,9.1231276,"Via Achille, 6, Milan, MI, Italy",Milano,mycia,menu,VINI AL CALICE,FRANCIACORTA C. CASTALDI,,12,12.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/de-montel-jcwOGPMbR,2026-05-30T17:23:04.876490+00:00
9f46d7284894,De Montel,45.4806567,9.1231276,"Via Achille, 6, Milan, MI, Italy",Milano,mycia,menu,VINI AL CALICE,CHAMPAGNE “R” DE RUINART,,22,22.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/de-montel-jcwOGPMbR,2026-05-30T17:23:04.876490+00:00
9f46d7284894,De Montel,45.4806567,9.1231276,"Via Achille, 6, Milan, MI, Italy",Milano,mycia,menu,VINI AL CALICE,PROSECCO,,8,8.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/de-montel-jcwOGPMbR,2026-05-30T17:23:04.876490+00:00
9f46d7284894,De Montel,45.4806567,9.1231276,"Via Achille, 6, Milan, MI, Italy",Milano,mycia,menu,VINI IN BOTTIGLIA,CHAMPAGNE “R” DE RUINART,Bollicine,140,140.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/de-montel-jcwOGPMbR,2026-05-30T17:23:04.876490+00:00
9f46d7284894,De Montel,45.4806567,9.1231276,"Via Achille, 6, Milan, MI, Italy",Milano,mycia,menu,VINI IN BOTTIGLIA,WHISPERINNG ANGEL ROSÉ,Rosso,58,58.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/de-montel-jcwOGPMbR,2026-05-30T17:23:04.876490+00:00
9f46d7284894,De Montel,45.4806567,9.1231276,"Via Achille, 6, Milan, MI, Italy",Milano,mycia,menu,VINI IN BOTTIGLIA,PETRA HEBO TOSCANA IGT,Rosso,40,40.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/de-montel-jcwOGPMbR,2026-05-30T17:23:04.876490+00:00
6355477694f5,Dedans Café&Bistrot,45.4677717,9.1567343,"Piazza Riccardo Wagner, 3, Milano, MI, Italia",Milano,mycia,menu,BEVANDE,Chai cappuccino,,2.2,2.2,EUR,drink,,low,,https://www.mycia.it/menu/milano/dedans-cafe-bistrot-FliWxmLNF,2026-05-30T17:23:07.962781+00:00
6355477694f5,Dedans Café&Bistrot,45.4677717,9.1567343,"Piazza Riccardo Wagner, 3, Milano, MI, Italia",Milano,mycia,menu,BEVANDE,Sovrapprezzo,Disponibili latte di soia e mandorla,0.4,0.4,EUR,drink,,low,,https://www.mycia.it/menu/milano/dedans-cafe-bistrot-FliWxmLNF,2026-05-30T17:23:07.962781+00:00
6355477694f5,Dedans Café&Bistrot,45.4677717,9.1567343,"Piazza Riccardo Wagner, 3, Milano, MI, Italia",Milano,mycia,menu,BEVANDE,Tè freddo,,3,3.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/dedans-cafe-bistrot-FliWxmLNF,2026-05-30T17:23:07.962781+00:00
6355477694f5,Dedans Café&Bistrot,45.4677717,9.1567343,"Piazza Riccardo Wagner, 3, Milano, MI, Italia",Milano,mycia,menu,Colazione Dolce,Croissant francese al burro,,1.5,1.5,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/dedans-cafe-bistrot-FliWxmLNF,2026-05-30T17:23:07.962781+00:00
c4b18b980555,Deseo,45.4781512,9.1698403,"Corso Sempione, 2, Milano, MI, Italia",Milano,mycia,menu,CLASSIC cocktail,Negroni,"Campari, Cinzano Vermouth Rosso, Bulldog Gin",10,10.0,EUR,drink,negroni,high,,https://www.mycia.it/menu/milano/deseo-jYY2Hrbms,2026-05-30T17:23:12.604913+00:00
c4b18b980555,Deseo,45.4781512,9.1698403,"Corso Sempione, 2, Milano, MI, Italia",Milano,mycia,menu,I GRANDI CLASSICI,TOMMY'S MARGARITA,"ESPOLON REPOSADO, SUCCO DI LIME, SCIROPPO DI AGAVE",10,10.0,EUR,drink,margarita,high,,https://www.mycia.it/menu/milano/deseo-jYY2Hrbms,2026-05-30T17:23:12.604913+00:00
c4b18b980555,Deseo,45.4781512,9.1698403,"Corso Sempione, 2, Milano, MI, Italia",Milano,mycia,menu,I GRANDI CLASSICI,SKYY TONIC,"SKYY VODKA, TONICA",10,10.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/deseo-jYY2Hrbms,2026-05-30T17:23:12.604913+00:00
c4b18b980555,Deseo,45.4781512,9.1698403,"Corso Sempione, 2, Milano, MI, Italia",Milano,mycia,menu,I GRANDI CLASSICI,SKYY LEMON,"SKYY VODKA, THOMAS HENRY BITTER LEMON",10,10.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/deseo-jYY2Hrbms,2026-05-30T17:23:12.604913+00:00
c4b18b980555,Deseo,45.4781512,9.1698403,"Corso Sempione, 2, Milano, MI, Italia",Milano,mycia,menu,BIRRE ALLA SPINA,HEINEKEN,"0,5 L",8,8.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/deseo-jYY2Hrbms,2026-05-30T17:23:12.604913+00:00
39ef5e0fb106,DOM STATION,45.4525573,9.1702271,"Via Casale, 3, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,APERITIVI,Aperol Spritz,"Aperol, Prosecco Cinzano, Seltz",8,8.0,EUR,drink,spritz,high,,https://www.mycia.it/menu/milano/dom-station-F0JmZL6Wd,2026-05-30T17:23:15.712748+00:00
39ef5e0fb106,DOM STATION,45.4525573,9.1702271,"Via Casale, 3, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,APERITIVI,Americano,"Campari, Cinzano Vermouth Rosso, Seltz",8,8.0,EUR,drink,americano,high,,https://www.mycia.it/menu/milano/dom-station-F0JmZL6Wd,2026-05-30T17:23:15.712748+00:00
ee8089869a3d,Drinc Cocktail & Conversation,45.4774417,9.2156236,"Via Plinio, 32, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,COCKTAILS,MY SWEDISH BETTER THAN YOURS,"CINZANO 1757 VERMOUTH DI TORINO ROSSO, SELECT, MADAME MILU' LIQUORE, SODATO SVEDESE APPLE & LINGON  UN AMERICANO ANCORA PIU' BUONO",13,13.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/drinc-cocktail-conversation-9L5PAYrVB,2026-05-30T17:23:21.945400+00:00
ee8089869a3d,Drinc Cocktail & Conversation,45.4774417,9.2156236,"Via Plinio, 32, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,COCKTAILS,L'ASTEMIO,"IL NOSTRO ANALCOLICO CON SEEDLIP, IL PRIMO DISTILLATO ANALCOLICO  NON SENTIRSI PIU' DIVERSO, BEVI ANALCOLICO MA BEVI UN COCKTAIL NEVER OGAIN DIFFERENT, DRINK ALCHOL FREE DRINK O COKTAIL",16,16.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/drinc-cocktail-conversation-9L5PAYrVB,2026-05-30T17:23:21.945400+00:00
ee8089869a3d,Drinc Cocktail & Conversation,45.4774417,9.2156236,"Via Plinio, 32, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,COCKTAILS,PURPLE RAIN,"GVINE NOUAISONNE GIN, MANCINO VERMOUTH SAKARA, ZUCCHERO, SPUMA DI VIOLETTA ACIDIFICATA   UN MODO UN PO' DIVERSO DI MISCELARE UN AVIATION…PIENO, ELEGANTE",16,16.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/drinc-cocktail-conversation-9L5PAYrVB,2026-05-30T17:23:21.945400+00:00
ee8089869a3d,Drinc Cocktail & Conversation,45.4774417,9.2156236,"Via Plinio, 32, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,COCKTAILS CLASSICI,COCKTAIL CLASSICI,SONO TUTTI DISPONIBILI,10,10.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/drinc-cocktail-conversation-9L5PAYrVB,2026-05-30T17:23:21.945400+00:00
ee8089869a3d,Drinc Cocktail & Conversation,45.4774417,9.2156236,"Via Plinio, 32, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,Menu' food,TARTARE DI GAMBERO ROSSO PROFUMATA AGLI AGRUMI,CREMA DI BUFALINA,8,8.0,EUR,drink,,low,,https://www.mycia.it/menu/milano/drinc-cocktail-conversation-9L5PAYrVB,2026-05-30T17:23:21.945400+00:00
ee8089869a3d,Drinc Cocktail & Conversation,45.4774417,9.2156236,"Via Plinio, 32, Milan, Metropolitan City of Milan, Italy",Milano,mycia,menu,Menu' food,PASTRAMI DI CARNE PIEMONTESE,"SENAPE AL MIELE, CREMA DI PARMIGIANO, CROCCANTE DI PANE CARASAU",6,6.0,EUR,non_drink,,low,,https://www.mycia.it/menu/milano/drinc-cocktail-conversation-9L5PAYrVB,2026-05-30T17:23:21.945400+00:00
