source_platform,source_venue_id,venue_name,venue_url,menu_section,item_name,item_description,raw_price,normalized_price_eur,currency,price_type,item_type,normalized_product,confidence,allergens,retrieved_at,source_url,season,validity_start,validity_end,vertical,peak_or_mid,check_in_date,check_out_date,staging_items,available_spots,booking_available,booking_provider
spiagge,spiagge_19274,Bagno 9 Sergio e Neri - Spiaggia Fido Beach,https://www.spiagge.it/stabilimenti-balneari/19274-bagno-sergio-e-neri-e-fido-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 85 | bookable via spiagge.it,"€143,00",143.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19274-bagno-sergio-e-neri-e-fido-beach/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,85,true,spiagge.it
spiagge,spiagge_19278,Bagno Ermanno - Giallo Mare,https://www.spiagge.it/stabilimenti-balneari/19278-giallo-mare/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_1B_2D_1C | available_spots: 22 | bookable via spiagge.it,"€280,00",280.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19278-giallo-mare/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_1B_2D_1C,22,true,spiagge.it
spiagge,spiagge_19278,Bagno Ermanno - Giallo Mare,https://www.spiagge.it/stabilimenti-balneari/19278-giallo-mare/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_1B_2D_1C | available_spots: 25 | bookable via spiagge.it,"€210,00",210.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19278-giallo-mare/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_1B_2D_1C,25,true,spiagge.it
spiagge,spiagge_19274,Bagno 9 Sergio e Neri - Spiaggia Fido Beach,https://www.spiagge.it/stabilimenti-balneari/19274-bagno-sergio-e-neri-e-fido-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 81 | bookable via spiagge.it,"€130,00",130.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19274-bagno-sergio-e-neri-e-fido-beach/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,81,true,spiagge.it
spiagge,spiagge_19279,Lido Baia Saracena,https://www.spiagge.it/stabilimenti-balneari/19279-lido-baia-saracena/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 107 | bookable via spiagge.it,"€149,00",149.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19279-lido-baia-saracena/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,107,true,spiagge.it
spiagge,spiagge_19281,Lo Storione,https://www.spiagge.it/stabilimenti-balneari/19281-lo-storione/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 11 | bookable via spiagge.it,"€175,00",175.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19281-lo-storione/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,11,true,spiagge.it
spiagge,spiagge_19281,Lo Storione,https://www.spiagge.it/stabilimenti-balneari/19281-lo-storione/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 2 | bookable via spiagge.it,"€175,00",175.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19281-lo-storione/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,2,true,spiagge.it
spiagge,spiagge_19279,Lido Baia Saracena,https://www.spiagge.it/stabilimenti-balneari/19279-lido-baia-saracena/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 187 | bookable via spiagge.it,"€105,00",105.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19279-lido-baia-saracena/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,187,true,spiagge.it
spiagge,spiagge_19285,Acquamarina,https://www.spiagge.it/stabilimenti-balneari/19285-bagno-dario/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 552 | bookable via spiagge.it,"€204,00",204.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19285-bagno-dario/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,552,true,spiagge.it
spiagge,spiagge_19285,Acquamarina,https://www.spiagge.it/stabilimenti-balneari/19285-bagno-dario/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 543 | bookable via spiagge.it,"€204,00",204.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19285-bagno-dario/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,543,true,spiagge.it
spiagge,spiagge_19287,La Giara,https://www.spiagge.it/stabilimenti-balneari/19287-la-giara/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 10 | bookable via spiagge.it,"€310,00",310.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19287-la-giara/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,10,true,spiagge.it
spiagge,spiagge_19304,Lido Aurora Nord,https://www.spiagge.it/stabilimenti-balneari/19304-lido-aurora-nord/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 44 | bookable via spiagge.it,"€112,00",112.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19304-lido-aurora-nord/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,44,true,spiagge.it
spiagge,spiagge_19288,Sea Club,https://www.spiagge.it/stabilimenti-balneari/19288-sea-club/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 73 | bookable via spiagge.it,"€175,00",175.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19288-sea-club/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,73,true,spiagge.it
spiagge,spiagge_19304,Lido Aurora Nord,https://www.spiagge.it/stabilimenti-balneari/19304-lido-aurora-nord/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 28 | bookable via spiagge.it,"€154,00",154.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19304-lido-aurora-nord/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,28,true,spiagge.it
spiagge,spiagge_19288,Sea Club,https://www.spiagge.it/stabilimenti-balneari/19288-sea-club/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 73 | bookable via spiagge.it,"€280,00",280.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19288-sea-club/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,73,true,spiagge.it
spiagge,spiagge_19307,Miramare Beach Village,https://www.spiagge.it/stabilimenti-balneari/19307-miramare-beach-village/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_1B_1D | available_spots: 165 | bookable via spiagge.it,"€180,00",180.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19307-miramare-beach-village/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_1B_1D,165,true,spiagge.it
spiagge,spiagge_19258,Playa Paloma 11,https://www.spiagge.it/stabilimenti-balneari/19258-playa-paloma-11/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 16 | bookable via spiagge.it,"€175,00",175.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19258-playa-paloma-11/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,16,true,spiagge.it
spiagge,spiagge_19307,Miramare Beach Village,https://www.spiagge.it/stabilimenti-balneari/19307-miramare-beach-village/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_1B_1D | available_spots: 165 | bookable via spiagge.it,"€180,00",180.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19307-miramare-beach-village/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_1B_1D,165,true,spiagge.it
spiagge,spiagge_19258,Playa Paloma 11,https://www.spiagge.it/stabilimenti-balneari/19258-playa-paloma-11/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 17 | bookable via spiagge.it,"€175,00",175.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19258-playa-paloma-11/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,17,true,spiagge.it
spiagge,spiagge_19302,Stella Marina,https://www.spiagge.it/stabilimenti-balneari/19302-stella-marina/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 161 | bookable via spiagge.it,"€170,00",170.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19302-stella-marina/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,161,true,spiagge.it
spiagge,spiagge_19306,Lido Aurora Sud,https://www.spiagge.it/stabilimenti-balneari/19306-lido-aurora-sud/,PACCHETTO BASE,Pacchetto base – Settimana 15-21 giugno 2026 (mid),Configurazione:  | available_spots: 206 | bookable via spiagge.it,"€91,00",91.0,EUR,per_week,beach_service,,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19306-lido-aurora-sud/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,,206,true,spiagge.it
spiagge,spiagge_19302,Stella Marina,https://www.spiagge.it/stabilimenti-balneari/19302-stella-marina/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 201 | bookable via spiagge.it,"€142,00",142.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19302-stella-marina/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,201,true,spiagge.it
spiagge,spiagge_19306,Lido Aurora Sud,https://www.spiagge.it/stabilimenti-balneari/19306-lido-aurora-sud/,PACCHETTO BASE,Pacchetto base – Settimana 1-7 agosto 2026 (peak),Configurazione:  | available_spots: 101 | bookable via spiagge.it,"€91,00",91.0,EUR,per_week,beach_service,,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19306-lido-aurora-sud/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,,101,true,spiagge.it
spiagge,spiagge_19268,Lido Il Pepe Rosso,https://www.spiagge.it/stabilimenti-balneari/19268-lido-il-pepe-rosso/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 106 | bookable via spiagge.it,"€105,00",105.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19268-lido-il-pepe-rosso/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,106,true,spiagge.it
spiagge,spiagge_19309,Chalet Mimì e Cocò,https://www.spiagge.it/stabilimenti-balneari/19309-lido-mareluna/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_1B_1D | available_spots: 59 | bookable via spiagge.it,"€78,00",78.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19309-lido-mareluna/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_1B_1D,59,true,spiagge.it
spiagge,spiagge_19309,Chalet Mimì e Cocò,https://www.spiagge.it/stabilimenti-balneari/19309-lido-mareluna/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_1B_1D | available_spots: 19 | bookable via spiagge.it,"€91,00",91.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19309-lido-mareluna/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_1B_1D,19,true,spiagge.it
spiagge,spiagge_19315,Bagni Delfino,https://www.spiagge.it/stabilimenti-balneari/19315-bagni-delfino/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 59 | bookable via spiagge.it,"€158,00",158.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19315-bagni-delfino/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,59,true,spiagge.it
spiagge,spiagge_19308,Bagno Sirena 4,https://www.spiagge.it/stabilimenti-balneari/19308-bagno-sirena-4/,PACCHETTO BASE,Ombrellone – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U | available_spots: 85 | bookable via spiagge.it,"€66,00",66.0,EUR,per_week,beach_service,beach_umbrella_standard,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19308-bagno-sirena-4/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U,85,true,spiagge.it
spiagge,spiagge_19314,Bagni Diana Gestioni Municipali,https://www.spiagge.it/stabilimenti-balneari/19314-bagni-diana/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 22 | bookable via spiagge.it,"€128,00",128.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19314-bagni-diana/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,22,true,spiagge.it
spiagge,spiagge_19308,Bagno Sirena 4,https://www.spiagge.it/stabilimenti-balneari/19308-bagno-sirena-4/,PACCHETTO BASE,Ombrellone – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U | available_spots: 124 | bookable via spiagge.it,"€117,00",117.0,EUR,per_week,beach_service,beach_umbrella_standard,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19308-bagno-sirena-4/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U,124,true,spiagge.it
spiagge,spiagge_19282,Blue Beach,https://www.spiagge.it/stabilimenti-balneari/19282-blue-beach/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 70 | bookable via spiagge.it,"€42,00",42.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19282-blue-beach/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,70,true,spiagge.it
spiagge,spiagge_19283,Bagno Piciacia 46,https://www.spiagge.it/stabilimenti-balneari/19283-bagno-piciacia-46/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 189 | bookable via spiagge.it,"€141,00",141.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19283-bagno-piciacia-46/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,189,true,spiagge.it
spiagge,spiagge_19311,Verde Blu,https://www.spiagge.it/stabilimenti-balneari/19311-verde-blu/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 31 | bookable via spiagge.it,"€162,00",162.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19311-verde-blu/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,31,true,spiagge.it
spiagge,spiagge_19283,Bagno Piciacia 46,https://www.spiagge.it/stabilimenti-balneari/19283-bagno-piciacia-46/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 187 | bookable via spiagge.it,"€133,00",133.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19283-bagno-piciacia-46/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,187,true,spiagge.it
spiagge,spiagge_19282,Blue Beach,https://www.spiagge.it/stabilimenti-balneari/19282-blue-beach/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 67 | bookable via spiagge.it,"€42,00",42.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19282-blue-beach/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,67,true,spiagge.it
spiagge,spiagge_19311,Verde Blu,https://www.spiagge.it/stabilimenti-balneari/19311-verde-blu/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 38 | bookable via spiagge.it,"€178,00",178.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19311-verde-blu/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,38,true,spiagge.it
spiagge,spiagge_19280,Bagni Mirasole,https://www.spiagge.it/stabilimenti-balneari/19280-bagni-mirasole/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 112 | bookable via spiagge.it,"€146,00",146.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19280-bagni-mirasole/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,112,true,spiagge.it
spiagge,spiagge_19337,Spiaggia Libera Al Mappamondo,https://www.spiagge.it/stabilimenti-balneari/19337-spiaggia-libera-al-mappamondo/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 69 | bookable via spiagge.it,"€99,00",99.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19337-spiaggia-libera-al-mappamondo/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,69,true,spiagge.it
spiagge,spiagge_19337,Spiaggia Libera Al Mappamondo,https://www.spiagge.it/stabilimenti-balneari/19337-spiaggia-libera-al-mappamondo/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 20 | bookable via spiagge.it,"€161,00",161.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19337-spiaggia-libera-al-mappamondo/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,20,true,spiagge.it
spiagge,spiagge_19313,Bagno Angelo 40-42,https://www.spiagge.it/stabilimenti-balneari/19313-bagno-angelo-40-42/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 301 | bookable via spiagge.it,"€175,00",175.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19313-bagno-angelo-40-42/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,301,true,spiagge.it
spiagge,spiagge_19316,Solarium Delle Tartarughe,https://www.spiagge.it/stabilimenti-balneari/19316-solarium-delle-tartarughe/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 6 | bookable via spiagge.it,"€134,00",134.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19316-solarium-delle-tartarughe/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,6,true,spiagge.it
spiagge,spiagge_19313,Bagno Angelo 40-42,https://www.spiagge.it/stabilimenti-balneari/19313-bagno-angelo-40-42/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 284 | bookable via spiagge.it,"€175,00",175.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19313-bagno-angelo-40-42/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,284,true,spiagge.it
spiagge,spiagge_19348,Villaggio Lido Linora,https://www.spiagge.it/stabilimenti-balneari/19348-villaggio-lido-linora/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 70 | bookable via spiagge.it,"€70,00",70.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19348-villaggio-lido-linora/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,70,true,spiagge.it
spiagge,spiagge_19348,Villaggio Lido Linora,https://www.spiagge.it/stabilimenti-balneari/19348-villaggio-lido-linora/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 33 | bookable via spiagge.it,"€70,00",70.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19348-villaggio-lido-linora/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,33,true,spiagge.it
spiagge,spiagge_19354,Gitano Cala Salada,https://www.spiagge.it/stabilimenti-balneari/19354-gitano-cala-salada/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 227 | bookable via spiagge.it,"€119,00",119.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/19354-gitano-cala-salada/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,227,true,spiagge.it
