source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,target_classification,has_price,geocoding_confidence,all_names,nil_quartiere,name_source,source_provenance,opening_hours_source
osm,9733661937,Bistrot Dalì,,"Via Raffaello Sanzio, 80040, Volla",Napoli,40.874557,14.346245,,,,,+39 081 774 8915,,Mo-Su 12:00-00:00,False,,no_price,2026-06-02T10:09:42Z,bistro,TARGET,False,existing,Bistrot Dalì,,osm_overpass,osm,typical_by_type
osm,13404173825,Bistrot Pace,,Napoli,Napoli,40.821609,14.207564,,,,,,,Mo-Su 12:00-00:00,False,,no_price,2026-06-02T10:09:42Z,bistro,TARGET,False,existing,Bistrot Pace,,osm_overpass,osm,typical_by_type
osm,5325449111,Caffè Bistrot Toledo,,"Via Armando Diaz 20, 80133, Napoli",Napoli,40.842371,14.249497,,,,,+39 081 5521039,,Mo-Su 12:00-00:00,False,,no_price,2026-06-02T10:09:42Z,bistro,TARGET,False,existing,Caffè Bistrot Toledo,,osm_overpass,osm,typical_by_type
osm,11476202839,Canna Bistro,,Napoli,Napoli,40.850679,14.250483,,,,,,,Mo-Su 18:00-01:00,False,,no_price,2026-06-02T10:09:42Z,bistro,TARGET,False,existing,Canna Bistro,,osm_overpass,osm,osm
osm,5259514087,Gran Caffè Al Centro - Gran Caffè - Bistrot - Pizzeria,,"Via Giuseppe Verdi 14;15;16;17;18, 80132, Napoli",Napoli,40.838891,14.250233,,,,,,,Mo-Fr 07:00-22:00; Sa-Su 07:00-00:00,False,,no_price,2026-06-02T10:09:42Z,bistro,TARGET,False,existing,Gran Caffè Al Centro - Gran Caffè - Bistrot - Pizzeria,,osm_overpass,osm,osm
osm,12022540838,Lounge Bar Bistrot,,Napoli,Napoli,40.850690,14.256505,,,,,,,Mo-Su 12:00-00:00,False,,no_price,2026-06-02T10:09:42Z,bistro,TARGET,False,existing,Lounge Bar Bistrot,,osm_overpass,osm,typical_by_type
osm,11476215227,#NoHashTag,,"Via Bellini 46, Napoli",Napoli,40.850573,14.250740,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,#NoHashTag,,osm_overpass,osm,typical_by_type
osm,9370322281,'Na Tazzuella,,Napoli,Napoli,40.834680,14.242361,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,'Na Tazzuella,,osm_overpass,osm,typical_by_type
osm,9160227982,'Nata storia,,Napoli,Napoli,40.857859,14.280610,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,'Nata storia,,osm_overpass,osm,typical_by_type
osm,7179565921,'O Barett,,Napoli,Napoli,40.847854,14.253527,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,'O Barett,,osm_overpass,osm,typical_by_type
osm,12895056694,'O vico,,Napoli,Napoli,40.850052,14.263095,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,'O vico,,osm_overpass,osm,typical_by_type
osm,11002804757,12oz,,Napoli,Napoli,40.851959,14.270320,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,12oz,,osm_overpass,osm,typical_by_type
osm,5257951721,Air Café,,Napoli,Napoli,40.873619,14.280888,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Air Café,,osm_overpass,osm,typical_by_type
osm,9160223094,Al caffettuccio 2.0,,Napoli,Napoli,40.857952,14.284056,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Al caffettuccio 2.0,,osm_overpass,osm,typical_by_type
osm,13043381174,Al Manzoni,,Napoli,Napoli,40.817675,14.201675,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Al Manzoni,,osm_overpass,osm,typical_by_type
osm,9408718093,Alaska,,Napoli,Napoli,40.843469,14.227960,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Alaska,,osm_overpass,osm,typical_by_type
osm,9131552378,Alessandro,,Napoli,Napoli,40.901623,14.348103,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Alessandro,,osm_overpass,osm,typical_by_type
osm,3056293738,Alexander Caffe,,Napoli,Napoli,40.848254,14.252809,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Alexander Caffe,,osm_overpass,osm,typical_by_type
osm,11238828253,All You Need,,Napoli,Napoli,40.842656,14.247737,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,All You Need,,osm_overpass,osm,typical_by_type
osm,7149092771,Alter Ego,,Napoli,Napoli,40.850803,14.251663,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Alter Ego,,osm_overpass,osm,typical_by_type
osm,7078499906,Alvino 29,,Napoli,Napoli,40.843397,14.230563,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Alvino 29,,osm_overpass,osm,typical_by_type
osm,13228198445,Ammènne,,Napoli,Napoli,40.849030,14.252126,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Ammènne,,osm_overpass,osm,typical_by_type
osm,5132582850,Angelo Carbone,,Napoli,Napoli,40.851936,14.254544,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Angelo Carbone,,osm_overpass,osm,typical_by_type
osm,10056714117,Anna Bellavita,,"Galleria Umberto I 71, 80132, Napoli",Napoli,40.838381,14.248650,,,,,+39 081 794 4057,,Mo-Su 06:30-22:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Anna Bellavita,,osm_overpass,osm,osm
osm,7169838783,Antico Borgo,,Napoli,Napoli,40.845356,14.260728,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Antico Borgo,,osm_overpass,osm,typical_by_type
osm,3062007794,Antico Caffe Moro,,Napoli,Napoli,40.851592,14.269682,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Antico Caffe Moro,,osm_overpass,osm,typical_by_type
osm,5262106826,Antico caffè Prencipe,,"Piazza Municipio 20, 80133, Napoli",Napoli,40.840135,14.250451,,,,,+39 081 5523020,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Antico caffè Prencipe,,osm_overpass,osm,typical_by_type
osm,10786882405,Antico Pertuso,,"Piazza Dante, Napoli",Napoli,40.849546,14.250403,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Antico Pertuso,,osm_overpass,osm,typical_by_type
osm,9739310209,Antille,,Napoli,Napoli,40.855972,14.281698,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Antille,,osm_overpass,osm,typical_by_type
osm,9193855651,Antille Cafè,,Napoli,Napoli,40.856203,14.278290,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Antille Cafè,,osm_overpass,osm,typical_by_type
osm,7797008568,Apollo,,Napoli,Napoli,40.817254,14.175690,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,AMBIGUOUS_TO_REVIEW,False,existing,Apollo,,osm_overpass,osm,typical_by_type
osm,11367424248,Apoteca Winebar,,"Vico Berio 10, Napoli",Napoli,40.838328,14.247651,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Apoteca Winebar,,osm_overpass,osm,typical_by_type
osm,7204219201,Archeobar,,"Via Mezzocannone 101, Napoli",Napoli,40.847362,14.255703,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Archeobar,,osm_overpass,osm,typical_by_type
osm,13272334207,Archivio Storico,,Napoli,Napoli,40.844261,14.234612,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Archivio Storico,,osm_overpass,osm,typical_by_type
osm,5128618096,Arx Cafe,,Napoli,Napoli,40.844362,14.239813,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Arx Cafe,,osm_overpass,osm,typical_by_type
osm,7204219204,Astra,,Napoli,Napoli,40.847752,14.255517,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Astra,,osm_overpass,osm,typical_by_type
osm,4431424170,Azar,,Napoli,Napoli,40.843211,14.229907,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Azar,,osm_overpass,osm,typical_by_type
osm,7158648804,Azteca,,Napoli,Napoli,40.845294,14.258345,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Azteca,,osm_overpass,osm,typical_by_type
osm,11476210904,Azzuppa,,"Via Bellini 15, Napoli",Napoli,40.850770,14.250500,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Azzuppa,,osm_overpass,osm,typical_by_type
osm,5623358721,ba-bar officina,,Napoli,Napoli,40.830204,14.248898,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,ba-bar officina,,osm_overpass,osm,typical_by_type
osm,13009225849,Bacco's Wine and Food,,"Via Michelangelo da Caravaggio 56, 80126, Napoli",Napoli,40.835815,14.209889,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bacco's Wine and Food,,osm_overpass,osm,typical_by_type
osm,12521014349,Ballantines,,Napoli,Napoli,40.852367,14.169974,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Ballantines,,osm_overpass,osm,typical_by_type
osm,5468665321,Bar,,Napoli,Napoli,40.838190,14.258693,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,,,placeholder,osm,typical_by_type
osm,5749560634,Bar,,Napoli,Napoli,40.837991,14.183951,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,,,placeholder,osm,typical_by_type
osm,6260688689,Bar Aloia dal 1980,,"Via Emanuele de Deo 9, 80134, Napoli",Napoli,40.841177,14.248016,,,,,+39081407573,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Aloia dal 1980,,osm_overpass,osm,typical_by_type
osm,7169855297,Bar Angela,,Napoli,Napoli,40.845770,14.260456,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Angela,,osm_overpass,osm,typical_by_type
osm,7256158279,Bar Angelo,,Napoli,Napoli,40.893454,14.270269,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Angelo,,osm_overpass,osm,typical_by_type
osm,12422240801,Bar Azzurro,,Napoli,Napoli,40.829558,14.194498,,,,,,,Mo-Sa 00:00-24:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Azzurro,,osm_overpass,osm,osm
osm,5083014823,Bar Bassolino,,"Piazza Gianturco, Napoli",Napoli,40.919635,14.306730,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Bassolino,,osm_overpass,osm,typical_by_type
osm,13291132888,Bar Bel Kafè,,"Via Portamedina 16, Napoli",Napoli,40.846868,14.246575,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Bel Kafè,,osm_overpass,osm,typical_by_type
osm,12199736666,Bar Biscotto,,"Vico Tiratoio, Napoli",Napoli,40.838272,14.246377,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Biscotto,,osm_overpass,osm,typical_by_type
osm,5004683921,Bar Boutique,,Napoli,Napoli,40.803677,14.200748,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Boutique,,osm_overpass,osm,typical_by_type
osm,13333429833,Bar Briganti,,Napoli,Napoli,40.874838,14.277456,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Briganti,,osm_overpass,osm,typical_by_type
osm,5789643471,Bar Cafe Music,,Napoli,Napoli,40.849602,14.251833,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Cafe Music,,osm_overpass,osm,typical_by_type
osm,8252879238,Bar Caffetteria Antonio Romano,,Napoli,Napoli,40.916391,14.158358,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Caffetteria Antonio Romano,,osm_overpass,osm,typical_by_type
osm,7078527020,Bar Central,,Napoli,Napoli,40.842644,14.233537,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Central,,osm_overpass,osm,typical_by_type
osm,7796629160,Bar Centrale,,"Piazza San Ciro 36, 80055, Portici",Napoli,40.813833,14.338580,,,,,,,Mo-Su 00:00+,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Centrale,,osm_overpass,osm,osm
osm,7193493315,Bar Chiaia,,Napoli,Napoli,40.836563,14.246475,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Chiaia,,osm_overpass,osm,typical_by_type
osm,2496583336,Bar Clarean,,Napoli,Napoli,40.853100,14.269348,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Clarean,,osm_overpass,osm,typical_by_type
osm,10709193348,Bar Comes,,Napoli,Napoli,40.819726,14.337198,,,,,,,"Mo-Fr 06:30-13:30,16:00-21:00; Sa,Su 06:30-13:30,17:00-23:00",False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Comes,,osm_overpass,osm,osm
osm,9373062614,Bar Coroglio,,Napoli,Napoli,40.803085,14.174667,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Coroglio,,osm_overpass,osm,typical_by_type
osm,11473300112,Bar D'Ago,,Napoli,Napoli,40.851407,14.275995,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar D'Ago,,osm_overpass,osm,typical_by_type
osm,7787365680,Bar da Vittorio,,Napoli,Napoli,40.809090,14.198661,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar da Vittorio,,osm_overpass,osm,typical_by_type
osm,13290918003,Bar del chiostro,,Napoli,Napoli,40.847516,14.252467,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar del chiostro,,osm_overpass,osm,typical_by_type
osm,12320661610,Bar del Sole,,Napoli,Napoli,40.826639,14.196087,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar del Sole,,osm_overpass,osm,typical_by_type
osm,3465921713,Bar dell'Ovo,,Napoli,Napoli,40.831627,14.242567,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar dell'Ovo,,osm_overpass,osm,typical_by_type
osm,8835207672,Bar dell'Università di Vittorio Luciano,,"Via Enrico de Marinis 3, 80134, Napoli",Napoli,40.846452,14.255909,,,,,,,24/7,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar dell'Università di Vittorio Luciano,,osm_overpass,osm,osm
osm,7994353499,Bar della Piscina,,Napoli,Napoli,40.824436,14.187117,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar della Piscina,,osm_overpass,osm,typical_by_type
osm,9857763797,Bar della stazione,,Napoli,Napoli,40.907598,14.298748,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar della stazione,,osm_overpass,osm,typical_by_type
osm,9696049328,Bar delle Rose 3,,Napoli,Napoli,40.814312,14.338630,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar delle Rose 3,,osm_overpass,osm,typical_by_type
osm,10780583705,Bar Delle Torri,,Napoli,Napoli,40.854713,14.265801,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Delle Torri,,osm_overpass,osm,typical_by_type
osm,13200204232,Bar Derosa,,"Via Tarsia 4, Napoli",Napoli,40.848176,14.249357,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Derosa,,osm_overpass,osm,typical_by_type
osm,9193843528,Bar DLF,,Napoli,Napoli,40.854140,14.273069,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar DLF,,osm_overpass,osm,typical_by_type
osm,7142669612,Bar Fatima,,Napoli,Napoli,40.855092,14.255667,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Fatima,,osm_overpass,osm,typical_by_type
osm,11795138771,Bar Fico,,Napoli,Napoli,40.849611,14.286136,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Fico,,osm_overpass,osm,typical_by_type
osm,3056293740,Bar Fiorillo,,Napoli,Napoli,40.849787,14.251730,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Fiorillo,,osm_overpass,osm,typical_by_type
osm,2508821824,Bar Forturella,,Napoli,Napoli,40.801686,14.189066,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Forturella,,osm_overpass,osm,typical_by_type
osm,8860915002,Bar Franco,,Napoli,Napoli,40.857105,14.279718,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Franco,,osm_overpass,osm,typical_by_type
osm,5334831150,Bar Gallo,,"Via Montecalvario 38, 80134, Napoli",Napoli,40.842455,14.248035,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Gallo,,osm_overpass,osm,typical_by_type
osm,11238514510,Bar Gilda,,Napoli,Napoli,40.846071,14.262680,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Gilda,,osm_overpass,osm,typical_by_type
osm,9833925555,Bar Grande,,"Corso Vittorio Emanuele 442, Napoli",Napoli,40.849509,14.241332,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Grande,,osm_overpass,osm,typical_by_type
osm,12036063904,Bar Grassia,,Napoli,Napoli,40.855954,14.275752,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Grassia,,osm_overpass,osm,typical_by_type
osm,9696011467,Bar Guida Snack,,Napoli,Napoli,40.813987,14.338338,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Guida Snack,,osm_overpass,osm,typical_by_type
osm,10712279139,Bar Iavarone,,Napoli,Napoli,40.869136,14.277575,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Iavarone,,osm_overpass,osm,typical_by_type
osm,9007723778,Bar IKEA,,Napoli,Napoli,40.908672,14.316406,,,,,,,Mo-Su 09:00-20:30,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar IKEA,,osm_overpass,osm,osm
osm,10059111218,Bar Italia,,Napoli,Napoli,40.844951,14.262709,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Italia,,osm_overpass,osm,typical_by_type
osm,12285881350,Bar Jvon,,Napoli,Napoli,40.844330,14.235521,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Jvon,,osm_overpass,osm,typical_by_type
osm,7158648830,Bar Louis,,Napoli,Napoli,40.851128,14.267491,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Louis,,osm_overpass,osm,typical_by_type
osm,9240589117,Bar Mastracchio,,Napoli,Napoli,40.840102,14.248204,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Mastracchio,,osm_overpass,osm,typical_by_type
osm,10860813819,Bar Metro',,Napoli,Napoli,40.852085,14.239126,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Metro',,osm_overpass,osm,typical_by_type
osm,1418568273,Bar Michelangelo,,Napoli,Napoli,40.847511,14.232090,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Michelangelo,,osm_overpass,osm,typical_by_type
osm,8254960871,Bar Mimì,,"Via Santa Maria a Cubito 198, 80019, Qualiano",Napoli,40.919290,14.153374,,,,,+393519096076,,Mo-Fr 06:30-22:00; Sa 06:30-00:30; Su 07:00-23:30,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Mimì,,osm_overpass,osm,osm
osm,13429450916,Bar Miranapoli,,"Via Francesco Petrarca 62, 80123, Napoli",Napoli,40.814955,14.206319,,,,,,https://www.miranapoli.com/,Mo-Su 07:00-01:30,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Miranapoli,,osm_overpass,osm,osm
osm,7787398458,Bar Napoli,,Napoli,Napoli,40.829058,14.222309,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Napoli,,osm_overpass,osm,typical_by_type
osm,12190125126,Bar Olimpico,,Napoli,Napoli,40.824017,14.210696,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Olimpico,,osm_overpass,osm,typical_by_type
osm,7177239924,Bar Orientale,,Napoli,Napoli,40.845930,14.254991,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Orientale,,osm_overpass,osm,typical_by_type
osm,5670779279,Bar Paradise,,Napoli,Napoli,40.919420,14.225139,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Paradise,,osm_overpass,osm,typical_by_type
osm,3062853108,Bar Partenopeo,,Napoli,Napoli,40.850543,14.256255,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Partenopeo,,osm_overpass,osm,typical_by_type
osm,1189690359,Bar Partenopeo,,Napoli,Napoli,40.849991,14.278533,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Partenopeo,,osm_overpass,osm,typical_by_type
osm,9395717561,Bar Pasticceria Benedetto,,"Viale Aldo Merola, Napoli",Napoli,40.857508,14.339083,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Pasticceria Benedetto,,osm_overpass,osm,typical_by_type
osm,4169939673,Bar Pasticceria Moccia,,"Via San Pasquale a Chiaia 21, 80121, Napoli",Napoli,40.834731,14.235926,,,,,,https://www.mocciapanificio.com,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Pasticceria Moccia,,osm_overpass,osm,typical_by_type
osm,13810369363,Bar Pasticceria Scaturchio,,Napoli,Napoli,40.836776,14.233901,,,,,,http://www.scaturchio.it/,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Pasticceria Scaturchio,,osm_overpass,osm,typical_by_type
osm,13050771686,Bar Perú,,Napoli,Napoli,40.857554,14.252355,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Perú,,osm_overpass,osm,typical_by_type
osm,9382061484,Bar Posillipo,,Napoli,Napoli,40.803491,14.197352,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Posillipo,,osm_overpass,osm,typical_by_type
osm,3062853109,Bar San Paolo,,Napoli,Napoli,40.852309,14.255905,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar San Paolo,,osm_overpass,osm,typical_by_type
osm,11521954349,Bar Sansevero,,"Via Raimondo de Sangro di Sansevero 28, 80134, Napoli",Napoli,40.849869,14.254383,,,,,+39 081 4420889,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Sansevero,,osm_overpass,osm,typical_by_type
osm,5583171029,Bar Schlemmer,,Napoli,Napoli,40.852170,14.261062,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Schlemmer,,osm_overpass,osm,typical_by_type
osm,5294428528,Bar Seccia,,"Via Concordia 66, 80132, Napoli",Napoli,40.841120,14.245206,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Seccia,,osm_overpass,osm,typical_by_type
osm,5451193801,Bar Seccia,,"Via Monteoliveto 29, 80133, Napoli",Napoli,40.843801,14.252258,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:09:42Z,cafe,TARGET,False,existing,Bar Seccia,,osm_overpass,osm,typical_by_type
