master_source_venue_id,field,old_value,new_value,source
node/12954449451,city,,Chioggia,spiagge:16102
node/12954449451,region,,Veneto,spiagge:16102
node/12954449451,postal_code,,30015,spiagge:16102
node/12954449451,booking_provider,,spiagge.it,spiagge:16102
node/12954449455,address,,Via Sebastiano Venier snc,spiagge:16105
node/12954449455,city,,Chioggia,spiagge:16105
node/12954449455,region,,Veneto,spiagge:16105
node/12954449455,postal_code,,30015,spiagge:16105
node/12954449455,booking_provider,,spiagge.it,spiagge:16105
node/12954449455,address,,Via Sebastiano Venier snc,spiagge:16101
node/12954449455,city,,Chioggia,spiagge:16101
node/12954449455,region,,Veneto,spiagge:16101
node/12954449455,postal_code,,30015,spiagge:16101
node/12954449455,booking_provider,,spiagge.it,spiagge:16101
node/12954449455,address,,Via Sebastiano Venier snc,spiagge:16103
node/12954449455,city,,Chioggia,spiagge:16103
node/12954449455,region,,Veneto,spiagge:16103
node/12954449455,postal_code,,30015,spiagge:16103
node/12954449455,booking_provider,,spiagge.it,spiagge:16103
node/12192582094,city,,Sottomarina,spiagge:16107
node/12192582094,region,,Veneto,spiagge:16107
node/12192582094,postal_code,,30015,spiagge:16107
node/12192582094,booking_provider,,spiagge.it,spiagge:16107
node/12954449455,address,,Via Sebastiano Venier snc,spiagge:16104
node/12954449455,city,,Chioggia,spiagge:16104
node/12954449455,region,,Veneto,spiagge:16104
node/12954449455,postal_code,,30015,spiagge:16104
node/12954449455,booking_provider,,spiagge.it,spiagge:16104
node/12192597629,city,,Chioggia,spiagge:16109
node/12192597629,region,,Veneto,spiagge:16109
node/12192597629,postal_code,,30015,spiagge:16109
node/12192597629,booking_provider,,spiagge.it,spiagge:16109
way/463580644,address,,Viale Cristoforo Colombo,spiagge:16139
way/463580644,city,,Carrara,spiagge:16139
way/463580644,region,,Toscana,spiagge:16139
way/463580644,postal_code,,72,spiagge:16139
way/463580644,booking_provider,,spiagge.it,spiagge:16139
way/463580360,address,,Viale Cristoforo Colombo 70,spiagge:16140
way/463580360,city,,Carrara,spiagge:16140
way/463580360,region,,Toscana,spiagge:16140
way/463580360,postal_code,,54033,spiagge:16140
way/463580360,booking_provider,,spiagge.it,spiagge:16140
way/675943526,address,,Viale Amerigo Vespucci 74,spiagge:16145
way/675943526,city,,Carrara,spiagge:16145
way/675943526,region,,Toscana,spiagge:16145
way/675943526,postal_code,,54033,spiagge:16145
way/675943526,booking_provider,,spiagge.it,spiagge:16145
node/9933817836,address,,Via Nettuno,spiagge:16111
node/9933817836,city,,Chioggia,spiagge:16111
node/9933817836,region,,Veneto,spiagge:16111
node/9933817836,postal_code,,30015,spiagge:16111
node/9933817836,booking_provider,,spiagge.it,spiagge:16111
way/653158833,address,,Viale Amerigo Vespucci 70,spiagge:16146
way/653158833,city,,Carrara,spiagge:16146
way/653158833,region,,Toscana,spiagge:16146
way/653158833,postal_code,,54033,spiagge:16146
way/653158833,booking_provider,,spiagge.it,spiagge:16146
way/463580368,address,,Viale Amerigo Vespucci 68,spiagge:16148
way/463580368,city,,Carrara,spiagge:16148
way/463580368,region,,Toscana,spiagge:16148
way/463580368,postal_code,,54033,spiagge:16148
way/463580368,booking_provider,,spiagge.it,spiagge:16148
way/508421273,region,,Toscana,spiagge:16147
way/508421273,postal_code,,54033,spiagge:16147
way/508421273,booking_provider,,spiagge.it,spiagge:16147
way/463580372,address,,Viale Amerigo Vespucci 58,spiagge:16150
way/463580372,city,,Carrara,spiagge:16150
way/463580372,region,,Toscana,spiagge:16150
way/463580372,postal_code,,54033,spiagge:16150
way/463580372,booking_provider,,spiagge.it,spiagge:16150
way/463580359,address,,Viale Cristoforo Colombo 68,spiagge:16141
way/463580359,city,,Carrara,spiagge:16141
way/463580359,region,,Toscana,spiagge:16141
way/463580359,postal_code,,54033,spiagge:16141
way/463580359,booking_provider,,spiagge.it,spiagge:16141
way/508421271,address,,"Viale Amerigo Vespucci, 74",spiagge:16144
way/508421271,city,,Carrara,spiagge:16144
way/508421271,region,,Toscana,spiagge:16144
way/508421271,postal_code,,54033,spiagge:16144
way/508421271,booking_provider,,spiagge.it,spiagge:16144
way/463580370,address,,Viale Amerigo Vespucci 64,spiagge:16149
way/463580370,city,,Carrara,spiagge:16149
way/463580370,region,,Toscana,spiagge:16149
way/463580370,postal_code,,54033,spiagge:16149
way/463580370,booking_provider,,spiagge.it,spiagge:16149
way/463580635,address,,Viale Amerigo Vespucci 40,spiagge:16159
way/463580635,city,,Carrara,spiagge:16159
way/463580635,region,,Toscana,spiagge:16159
way/463580635,postal_code,,54033,spiagge:16159
way/463580635,booking_provider,,spiagge.it,spiagge:16159
way/463580626,address,,Viale Amerigo Vespucci 28,spiagge:16164
way/463580626,city,,Carrara,spiagge:16164
way/463580626,region,,Toscana,spiagge:16164
way/463580626,postal_code,,54033,spiagge:16164
way/463580626,booking_provider,,spiagge.it,spiagge:16164
way/463580633,address,,Viale Amerigo Vespucci 4,spiagge:16161
way/463580633,city,,Carrara,spiagge:16161
way/463580633,region,,Toscana,spiagge:16161
way/463580633,postal_code,,54033,spiagge:16161
way/463580633,booking_provider,,spiagge.it,spiagge:16161
way/508422923,address,,Viale Amerigo Vespucci 44,spiagge:16157
way/508422923,city,,Carrara,spiagge:16157
way/508422923,region,,Toscana,spiagge:16157
way/508422923,postal_code,,54033,spiagge:16157
way/508422923,booking_provider,,spiagge.it,spiagge:16157
way/463580639,address,,Viale Amerigo Vespucci 50,spiagge:16154
way/463580639,city,,Carrara,spiagge:16154
way/463580639,region,,Toscana,spiagge:16154
way/463580639,postal_code,,54033,spiagge:16154
way/463580639,booking_provider,,spiagge.it,spiagge:16154
way/463580633,address,,"Viale Amerigo Vespucci, 38",spiagge:16160
way/463580633,city,,Carrara,spiagge:16160
way/463580633,region,,Toscana,spiagge:16160
way/463580633,postal_code,,54033,spiagge:16160
way/463580633,booking_provider,,spiagge.it,spiagge:16160
way/463580627,address,,Viale Amerigo Vespucci 26,spiagge:16166
way/463580627,city,,Carrara,spiagge:16166
way/463580627,region,,Toscana,spiagge:16166
way/463580627,postal_code,,54033,spiagge:16166
way/463580627,booking_provider,,spiagge.it,spiagge:16166
way/464226447,address,,Viale Lungomare di Ponente snc,spiagge:16181
way/464226447,city,,Massa,spiagge:16181
way/464226447,region,,Toscana,spiagge:16181
way/464226447,postal_code,,54100,spiagge:16181
way/464226447,booking_provider,,spiagge.it,spiagge:16181
way/464226450,address,,Viale Lungomare di Ponente,spiagge:16189
way/464226450,city,,Massa,spiagge:16189
way/464226450,region,,Liguria,spiagge:16189
way/464226450,postal_code,,54100,spiagge:16189
way/464226450,booking_provider,,spiagge.it,spiagge:16189
way/464226438,address,,Viale Lungomare di Ponente 10,spiagge:16186
way/464226438,city,,Massa,spiagge:16186
way/464226438,region,,Toscana,spiagge:16186
way/464226438,booking_provider,,spiagge.it,spiagge:16186
way/464226450,address,,"Viale A. Vespucci, 8",spiagge:16191
way/464226450,city,,Massa,spiagge:16191
way/464226450,region,,Toscana,spiagge:16191
way/464226450,postal_code,,54037,spiagge:16191
way/464226450,booking_provider,,spiagge.it,spiagge:16191
way/463580639,address,,Viale Amerigo Vespucci 52,spiagge:16153
way/463580639,city,,Carrara,spiagge:16153
way/463580639,region,,Toscana,spiagge:16153
way/463580639,postal_code,,54033,spiagge:16153
way/463580639,booking_provider,,spiagge.it,spiagge:16153
way/463580638,address,,"Viale Amerigo Vespucci, 48",spiagge:16155
way/463580638,city,,Carrara,spiagge:16155
way/463580638,region,,Toscana,spiagge:16155
way/463580638,postal_code,,54033,spiagge:16155
way/463580638,booking_provider,,spiagge.it,spiagge:16155
way/463580640,address,,"Viale Amerigo Vespucci, 54",spiagge:16152
way/463580640,city,,Carrara,spiagge:16152
way/463580640,region,,Toscana,spiagge:16152
way/463580640,postal_code,,54033,spiagge:16152
way/463580640,booking_provider,,spiagge.it,spiagge:16152
way/463580631,address,,Viale Amerigo Vespucci 32,spiagge:16163
way/463580631,city,,Carrara,spiagge:16163
way/463580631,region,,Toscana,spiagge:16163
way/463580631,postal_code,,54033,spiagge:16163
way/463580631,booking_provider,,spiagge.it,spiagge:16163
way/463580627,address,,Viale Amerigo Vespucci 26,spiagge:16165
way/463580627,city,,Carrara,spiagge:16165
way/463580627,region,,Toscana,spiagge:16165
way/463580627,postal_code,,54033,spiagge:16165
way/463580627,booking_provider,,spiagge.it,spiagge:16165
way/464226438,address,,Viale Lungomare di Ponente 45,spiagge:16184
way/464226438,city,,Massa,spiagge:16184
way/464226438,region,,Toscana,spiagge:16184
way/464226438,postal_code,,54100,spiagge:16184
way/464226438,booking_provider,,spiagge.it,spiagge:16184
way/464226450,address,,"Viale Amerigo Vespucci, 4",spiagge:16190
way/464226450,city,,Massa,spiagge:16190
way/464226450,region,,Toscana,spiagge:16190
way/464226450,postal_code,,54100,spiagge:16190
way/464226450,booking_provider,,spiagge.it,spiagge:16190
node/10823817949,address,,Piazza Bad Kissingen 2,spiagge:16206
node/10823817949,city,,Massa,spiagge:16206
node/10823817949,region,,Toscana,spiagge:16206
node/10823817949,postal_code,,54100,spiagge:16206
node/10823817949,booking_provider,,spiagge.it,spiagge:16206
way/159149673,address,,"Lungomare di Levante, 88",spiagge:16216
way/159149673,city,,Massa,spiagge:16216
way/159149673,region,,Toscana,spiagge:16216
way/159149673,postal_code,,54039,spiagge:16216
way/159149673,booking_provider,,spiagge.it,spiagge:16216
way/159149672,address,,"Lungomare di Levante, 106",spiagge:16221
way/159149672,city,,Massa,spiagge:16221
way/159149672,region,,Toscana,spiagge:16221
way/159149672,postal_code,,54100,spiagge:16221
way/159149672,booking_provider,,spiagge.it,spiagge:16221
way/159149672,address,,"Lungomare di Levante, 116",spiagge:16223
way/159149672,city,,Massa,spiagge:16223
way/159149672,region,,Toscana,spiagge:16223
way/159149672,postal_code,,54100,spiagge:16223
way/159149672,booking_provider,,spiagge.it,spiagge:16223
way/159149672,address,,"Lungomare di Levante, 104",spiagge:16220
way/159149672,city,,Massa,spiagge:16220
way/159149672,region,,Toscana,spiagge:16220
way/159149672,postal_code,,54100,spiagge:16220
way/159149672,booking_provider,,spiagge.it,spiagge:16220
way/159149673,address,,Lungomare di Levante 94,spiagge:16217
way/159149673,city,,Massa,spiagge:16217
way/159149673,region,,Toscana,spiagge:16217
way/159149673,postal_code,,54100,spiagge:16217
way/159149673,booking_provider,,spiagge.it,spiagge:16217
way/508892108,city,,Massa,spiagge:16239
way/508892108,region,,Toscana,spiagge:16239
way/508892108,postal_code,,54100,spiagge:16239
way/508892108,booking_provider,,spiagge.it,spiagge:16239
way/508892108,city,,Massa,spiagge:16240
way/508892108,region,,Toscana,spiagge:16240
way/508892108,postal_code,,54100,spiagge:16240
way/508892108,booking_provider,,spiagge.it,spiagge:16240
way/508892108,city,,Massa,spiagge:16246
way/508892108,region,,Toscana,spiagge:16246
way/508892108,postal_code,,54100,spiagge:16246
way/508892108,booking_provider,,spiagge.it,spiagge:16246
way/508892108,city,,Massa,spiagge:16245
way/508892108,region,,Toscana,spiagge:16245
way/508892108,postal_code,,54100,spiagge:16245
way/508892108,booking_provider,,spiagge.it,spiagge:16245
way/508892108,city,,Massa,spiagge:16243
way/508892108,region,,Toscana,spiagge:16243
way/508892108,postal_code,,54100,spiagge:16243
way/508892108,booking_provider,,spiagge.it,spiagge:16243
way/508892108,city,,Massa,spiagge:16244
way/508892108,region,,Toscana,spiagge:16244
way/508892108,postal_code,,54100,spiagge:16244
way/508892108,booking_provider,,spiagge.it,spiagge:16244
way/508892108,city,,Massa,spiagge:16249
way/508892108,region,,Toscana,spiagge:16249
way/508892108,postal_code,,54100,spiagge:16249
way/508892108,booking_provider,,spiagge.it,spiagge:16249
way/508892108,city,,Poveromo,spiagge:16242
way/508892108,region,,Toscana,spiagge:16242
way/508892108,postal_code,,54100,spiagge:16242
way/508892108,booking_provider,,spiagge.it,spiagge:16242
node/1611902205,city,,Montignoso,spiagge:16264
node/1611902205,region,,Toscana,spiagge:16264
node/1611902205,booking_provider,,spiagge.it,spiagge:16264
way/194615173,region,,Toscana,spiagge:16272
way/194615173,booking_provider,,spiagge.it,spiagge:16272
node/1611902205,city,,Massa,spiagge:16268
node/1611902205,region,,Toscana,spiagge:16268
node/1611902205,booking_provider,,spiagge.it,spiagge:16268
way/194615175,region,,Toscana,spiagge:16270
way/194615175,booking_provider,,spiagge.it,spiagge:16270
way/703270241,address,,Via Arenile 62/a,spiagge:16297
way/703270241,city,,Forte Dei Marmi,spiagge:16297
way/703270241,region,,Toscana,spiagge:16297
way/703270241,postal_code,,55042,spiagge:16297
way/703270241,booking_provider,,spiagge.it,spiagge:16297
way/703270244,address,,Viale Italico 62,spiagge:16298
way/703270244,city,,Forte dei Marmi,spiagge:16298
way/703270244,region,,Toscana,spiagge:16298
way/703270244,postal_code,,55042,spiagge:16298
way/703270244,booking_provider,,spiagge.it,spiagge:16298
way/703270264,address,,"Viale Italico, 43",spiagge:16320
way/703270264,city,,Forte Dei Marmi,spiagge:16320
way/703270264,region,,Toscana,spiagge:16320
way/703270264,postal_code,,55042,spiagge:16320
way/703270264,booking_provider,,spiagge.it,spiagge:16320
way/703270765,address,,Via Arenile 60/b,spiagge:16301
way/703270765,city,,Forte Dei Marmi,spiagge:16301
way/703270765,region,,Toscana,spiagge:16301
way/703270765,postal_code,,55042,spiagge:16301
way/703270765,booking_provider,,spiagge.it,spiagge:16301
way/703270245,address,,"Viale Italico, 62",spiagge:16300
way/703270245,city,,Forte dei Marmi,spiagge:16300
way/703270245,region,,Toscana,spiagge:16300
way/703270245,postal_code,,55042,spiagge:16300
way/703270245,booking_provider,,spiagge.it,spiagge:16300
way/703270266,address,,Via Arenile 38,spiagge:16321
way/703270266,city,,Forte Dei Marmi,spiagge:16321
way/703270266,region,,Toscana,spiagge:16321
way/703270266,postal_code,,55042,spiagge:16321
way/703270266,booking_provider,,spiagge.it,spiagge:16321
way/130004208,address,,"Via Lungomare Roma, 11",spiagge:16356
way/130004208,city,,Pietrasanta,spiagge:16356
way/130004208,region,,Toscana,spiagge:16356
way/130004208,postal_code,,55045,spiagge:16356
way/130004208,booking_provider,,spiagge.it,spiagge:16356
way/129838959,address,,"Via Lungomare Roma, 4",spiagge:16352
way/129838959,city,,Pietrasanta,spiagge:16352
way/129838959,region,,Toscana,spiagge:16352
way/129838959,postal_code,,55045,spiagge:16352
way/129838959,booking_provider,,spiagge.it,spiagge:16352
way/130004211,address,,"Via Lungomare Roma, 14",spiagge:16359
way/130004211,city,,Pietrasanta,spiagge:16359
way/130004211,region,,Toscana,spiagge:16359
way/130004211,postal_code,,55045,spiagge:16359
way/130004211,booking_provider,,spiagge.it,spiagge:16359
way/130004206,address,,"Via Lungomare Roma, 8",spiagge:16354
way/130004206,city,,Pietrasanta,spiagge:16354
way/130004206,region,,Toscana,spiagge:16354
way/130004206,postal_code,,55045,spiagge:16354
way/130004206,booking_provider,,spiagge.it,spiagge:16354
way/130285594,address,,"Via Viale Roma, 21",spiagge:16368
way/130285594,city,,Pietrasanta,spiagge:16368
way/130285594,region,,Toscana,spiagge:16368
way/130285594,postal_code,,55045,spiagge:16368
way/130285594,booking_provider,,spiagge.it,spiagge:16368
way/130004204,address,,"Via Lungomare Roma, 15",spiagge:16360
way/130004204,city,,Pietrasanta,spiagge:16360
way/130004204,region,,Toscana,spiagge:16360
way/130004204,postal_code,,55045,spiagge:16360
way/130004204,booking_provider,,spiagge.it,spiagge:16360
way/130004210,address,,"Via Lungomare Roma, 12",spiagge:16357
way/130004210,city,,Pietrasanta,spiagge:16357
way/130004210,region,,Toscana,spiagge:16357
way/130004210,postal_code,,55045,spiagge:16357
way/130004210,booking_provider,,spiagge.it,spiagge:16357
way/129838961,address,,"Via Lungomare Roma, 8",spiagge:16353
way/129838961,city,,Pietrasanta,spiagge:16353
way/129838961,region,,Toscana,spiagge:16353
way/129838961,postal_code,,55045,spiagge:16353
way/129838961,booking_provider,,spiagge.it,spiagge:16353
way/130004204,address,,"Via Lungomare Roma, 15",spiagge:16361
way/130004204,city,,Pietrasanta,spiagge:16361
way/130004204,region,,Toscana,spiagge:16361
way/130004204,postal_code,,55045,spiagge:16361
way/130004204,booking_provider,,spiagge.it,spiagge:16361
way/129838957,address,,"Via Arenile di Levante, 3",spiagge:16349
way/129838957,city,,Forte Dei Marmi,spiagge:16349
way/129838957,region,,Toscana,spiagge:16349
way/129838957,postal_code,,55042,spiagge:16349
way/129838957,booking_provider,,spiagge.it,spiagge:16349
way/130285576,address,,"Via Lungomare Roma, 22",spiagge:16369
way/130285576,city,,Pietrasanta,spiagge:16369
way/130285576,region,,Toscana,spiagge:16369
way/130285576,postal_code,,55045,spiagge:16369
way/130285576,booking_provider,,spiagge.it,spiagge:16369
way/130004287,address,,"Via Lungomare Roma, 17",spiagge:16363
way/130004287,city,,Pietrasanta,spiagge:16363
way/130004287,region,,Toscana,spiagge:16363
way/130004287,postal_code,,55045,spiagge:16363
way/130004287,booking_provider,,spiagge.it,spiagge:16363
way/130004287,address,,"Via Lungomare Roma, 18",spiagge:16364
way/130004287,city,,Pietrasanta,spiagge:16364
way/130004287,region,,Toscana,spiagge:16364
way/130004287,postal_code,,55045,spiagge:16364
way/130004287,booking_provider,,spiagge.it,spiagge:16364
way/130004206,address,,"Via Lungomare Roma, 9",spiagge:16355
way/130004206,city,,Pietrasanta,spiagge:16355
way/130004206,region,,Toscana,spiagge:16355
way/130004206,postal_code,,55045,spiagge:16355
way/130004206,booking_provider,,spiagge.it,spiagge:16355
way/130004211,address,,"Via Lungomare Roma, 13",spiagge:16358
way/130004211,city,,Pietrasanta,spiagge:16358
way/130004211,region,,Toscana,spiagge:16358
way/130004211,postal_code,,55045,spiagge:16358
way/130004211,booking_provider,,spiagge.it,spiagge:16358
way/130632939,address,,"Viale Lungomare, 53",spiagge:16367
way/130632939,city,,Pietrasanta,spiagge:16367
way/130632939,region,,Toscana,spiagge:16367
way/130632939,postal_code,,55045,spiagge:16367
way/130632939,booking_provider,,spiagge.it,spiagge:16367
way/130285596,address,,"Via Lungomare Roma, 29",spiagge:16372
way/130285596,city,,Pietrasanta,spiagge:16372
way/130285596,region,,Toscana,spiagge:16372
way/130285596,postal_code,,55045,spiagge:16372
way/130285596,booking_provider,,spiagge.it,spiagge:16372
node/4261032694,city,,Pietrasanta,spiagge:16385
node/4261032694,region,,Toscana,spiagge:16385
node/4261032694,postal_code,,55045,spiagge:16385
node/4261032694,booking_provider,,spiagge.it,spiagge:16385
node/4261032694,city,,Pietrasanta,spiagge:16383
node/4261032694,region,,Toscana,spiagge:16383
node/4261032694,postal_code,,55045,spiagge:16383
node/4261032694,booking_provider,,spiagge.it,spiagge:16383
node/4261032694,city,,Pietrasanta,spiagge:16384
node/4261032694,region,,Toscana,spiagge:16384
node/4261032694,postal_code,,55045,spiagge:16384
node/4261032694,booking_provider,,spiagge.it,spiagge:16384
way/130627377,address,,"Via Lungomare Roma, 34",spiagge:16373
way/130627377,city,,Pietrasanta,spiagge:16373
way/130627377,region,,Toscana,spiagge:16373
way/130627377,postal_code,,55045,spiagge:16373
way/130627377,booking_provider,,spiagge.it,spiagge:16373
way/130632985,address,,"Via Lungomare Roma, 44",spiagge:16381
way/130632985,city,,Pietrasanta,spiagge:16381
way/130632985,region,,Toscana,spiagge:16381
way/130632985,postal_code,,55045,spiagge:16381
way/130632985,booking_provider,,spiagge.it,spiagge:16381
way/130632941,address,,"Via Lungomare Roma, 52",spiagge:16388
way/130632941,city,,Pietrasanta,spiagge:16388
way/130632941,region,,Toscana,spiagge:16388
way/130632941,postal_code,,55045,spiagge:16388
way/130632941,booking_provider,,spiagge.it,spiagge:16388
way/77296213,address,,"Via Lungomare, 59",spiagge:16390
way/77296213,city,,Pietrasanta,spiagge:16390
way/77296213,region,,Toscana,spiagge:16390
way/77296213,postal_code,,55045,spiagge:16390
way/77296213,booking_provider,,spiagge.it,spiagge:16390
way/129748195,address,,Via Lungomare Roma 68,spiagge:16397
way/129748195,city,,Pietrasanta,spiagge:16397
way/129748195,region,,Toscana,spiagge:16397
way/129748195,postal_code,,55045,spiagge:16397
way/129748195,booking_provider,,spiagge.it,spiagge:16397
way/129748191,address,,"Via Lungomare Roma, 69",spiagge:16395
way/129748191,city,,Pietrasanta,spiagge:16395
way/129748191,region,,Toscana,spiagge:16395
way/129748191,postal_code,,55045,spiagge:16395
way/129748191,booking_provider,,spiagge.it,spiagge:16395
way/130632946,address,,"Piazza America, 66",spiagge:16394
way/130632946,city,,Pietrasanta,spiagge:16394
way/130632946,region,,Toscana,spiagge:16394
way/130632946,postal_code,,55045,spiagge:16394
way/130632946,booking_provider,,spiagge.it,spiagge:16394
way/129748194,address,,"Via Lungomare Roma, 74",spiagge:16399
way/129748194,city,,Pietrasanta,spiagge:16399
way/129748194,region,,Toscana,spiagge:16399
way/129748194,postal_code,,55045,spiagge:16399
way/129748194,booking_provider,,spiagge.it,spiagge:16399
way/129748139,address,,"Via Lungomare Roma, 78",spiagge:16403
way/129748139,city,,Pietrasanta,spiagge:16403
way/129748139,region,,Toscana,spiagge:16403
way/129748139,postal_code,,55045,spiagge:16403
way/129748139,booking_provider,,spiagge.it,spiagge:16403
way/129748172,address,,"Via Lungomare Roma, 75 ",spiagge:16400
way/129748172,city,,Pietrasanta,spiagge:16400
way/129748172,region,,Toscana,spiagge:16400
way/129748172,postal_code,,55045,spiagge:16400
way/129748172,booking_provider,,spiagge.it,spiagge:16400
way/129289957,address,,Via Lungomare Roma 89,spiagge:16411
way/129289957,city,,Pietrasanta,spiagge:16411
way/129289957,region,,Toscana,spiagge:16411
way/129289957,postal_code,,55045,spiagge:16411
way/129289957,booking_provider,,spiagge.it,spiagge:16411
way/129289932,address,,"Via Lungomare Roma, 85",spiagge:16409
way/129289932,city,,Pietrasanta,spiagge:16409
way/129289932,region,,Toscana,spiagge:16409
way/129289932,postal_code,,55045,spiagge:16409
way/129289932,booking_provider,,spiagge.it,spiagge:16409
way/129289927,address,,Via Lungomare Roma 83,spiagge:16407
way/129289927,city,,Pietrasanta,spiagge:16407
way/129289927,region,,Toscana,spiagge:16407
way/129289927,postal_code,,55045,spiagge:16407
way/129289927,booking_provider,,spiagge.it,spiagge:16407
way/126615073,address,,"Via Lungomare Roma, 100",spiagge:16418
way/126615073,city,,Pietrasanta,spiagge:16418
way/126615073,region,,Toscana,spiagge:16418
way/126615073,postal_code,,55045,spiagge:16418
way/126615073,booking_provider,,spiagge.it,spiagge:16418
node/13136281590,region,,Toscana,spiagge:16377
node/13136281590,booking_provider,,spiagge.it,spiagge:16377
way/130632942,address,,"Via Lungomare Roma, 56",spiagge:16387
way/130632942,city,,Pietrasanta,spiagge:16387
way/130632942,region,,Toscana,spiagge:16387
way/130632942,postal_code,,55045,spiagge:16387
way/130632942,booking_provider,,spiagge.it,spiagge:16387
way/130632940,address,,"Via lungomare roma, 54",spiagge:16389
way/130632940,city,,Pietrasanta,spiagge:16389
way/130632940,region,,Toscana,spiagge:16389
way/130632940,postal_code,,55045,spiagge:16389
way/130632940,booking_provider,,spiagge.it,spiagge:16389
way/130632939,address,,"Via Lungomare Roma, 60",spiagge:16391
way/130632939,city,,Pietrasanta,spiagge:16391
way/130632939,region,,Toscana,spiagge:16391
way/130632939,postal_code,,55045,spiagge:16391
way/130632939,booking_provider,,spiagge.it,spiagge:16391
way/129748137,address,,"Via Lungomare Roma, 81",spiagge:16405
way/129748137,city,,Pietrasanta,spiagge:16405
way/129748137,region,,Toscana,spiagge:16405
way/129748137,postal_code,,55045,spiagge:16405
way/129748137,booking_provider,,spiagge.it,spiagge:16405
way/129748138,address,,"Via Lungomare Roma, 79",spiagge:16404
way/129748138,city,,Pietrasanta,spiagge:16404
way/129748138,region,,Toscana,spiagge:16404
way/129748138,postal_code,,55045,spiagge:16404
way/129748138,booking_provider,,spiagge.it,spiagge:16404
way/129289960,address,,"Via Lungomare Roma, 94",spiagge:16414
way/129289960,city,,Pietrasanta,spiagge:16414
way/129289960,region,,Toscana,spiagge:16414
way/129289960,postal_code,,55045,spiagge:16414
way/129289960,booking_provider,,spiagge.it,spiagge:16414
way/129748170,address,,"Via Lungomare Roma, 77",spiagge:16402
way/129748170,city,,Pietrasanta,spiagge:16402
way/129748170,region,,Toscana,spiagge:16402
way/129748170,postal_code,,55045,spiagge:16402
way/129748170,booking_provider,,spiagge.it,spiagge:16402
way/129195983,address,,"Via Lungomare Roma, 28",spiagge:16427
way/129195983,city,,Pietrasanta,spiagge:16427
way/129195983,region,,Toscana,spiagge:16427
way/129195983,postal_code,,55045,spiagge:16427
way/129195983,booking_provider,,spiagge.it,spiagge:16427
way/129196046,address,,Via Lungomare Roma 117,spiagge:16429
way/129196046,city,,Pietrasanta,spiagge:16429
way/129196046,region,,Toscana,spiagge:16429
way/129196046,postal_code,,55045,spiagge:16429
way/129196046,booking_provider,,spiagge.it,spiagge:16429
way/129196033,address,,Via Lungomare Roma 122,spiagge:16433
way/129196033,city,,Pietrasanta,spiagge:16433
way/129196033,region,,Toscana,spiagge:16433
way/129196033,postal_code,,55100,spiagge:16433
way/129196033,booking_provider,,spiagge.it,spiagge:16433
way/129289959,address,,"Via Lungomare Roma, 92",spiagge:16413
way/129289959,city,,Pietrasanta,spiagge:16413
way/129289959,region,,Toscana,spiagge:16413
way/129289959,postal_code,,55045,spiagge:16413
way/129289959,booking_provider,,spiagge.it,spiagge:16413
way/128607292,address,,"Via Lungomare Roma, 106",spiagge:16421
way/128607292,city,,Pietrasanta,spiagge:16421
way/128607292,region,,Toscana,spiagge:16421
way/128607292,postal_code,,55045,spiagge:16421
way/128607292,booking_provider,,spiagge.it,spiagge:16421
way/126615073,address,,"Via Lungomare Roma, 101",spiagge:16419
way/126615073,city,,Pietrasanta,spiagge:16419
way/126615073,region,,Toscana,spiagge:16419
way/126615073,postal_code,,55045,spiagge:16419
way/126615073,booking_provider,,spiagge.it,spiagge:16419
way/128607282,address,,"Via Lungomare Roma, 105",spiagge:16420
way/128607282,city,,Pietrasanta,spiagge:16420
way/128607282,region,,Toscana,spiagge:16420
way/128607282,postal_code,,55045,spiagge:16420
way/128607282,booking_provider,,spiagge.it,spiagge:16420
way/129196027,address,,"Via Lungomare Roma, 119",spiagge:16430
way/129196027,city,,Pietrasanta,spiagge:16430
way/129196027,region,,Toscana,spiagge:16430
way/129196027,postal_code,,55045,spiagge:16430
way/129196027,booking_provider,,spiagge.it,spiagge:16430
way/129196001,address,,Viale Bernardini 760 ,spiagge:16438
way/129196001,city,,Camaiore,spiagge:16438
way/129196001,region,,Toscana,spiagge:16438
way/129196001,postal_code,,55041,spiagge:16438
way/129196001,booking_provider,,spiagge.it,spiagge:16438
way/129196001,address,," Viale Sergio Bernardini , 734",spiagge:16440
way/129196001,city,,Camaiore,spiagge:16440
way/129196001,region,,Toscana,spiagge:16440
way/129196001,postal_code,, 55041,spiagge:16440
way/129196001,booking_provider,,spiagge.it,spiagge:16440
way/129196001,address,,"viale Sergio Bernardini, 716 ",spiagge:16442
way/129196001,city,,Camaiore,spiagge:16442
way/129196001,region,,Toscana,spiagge:16442
way/129196001,postal_code,,55041 ,spiagge:16442
way/129196001,booking_provider,,spiagge.it,spiagge:16442
way/817783691,address,,"Viale Colombo Cristoforo, 660",spiagge:16451
way/817783691,city,,Camaiore,spiagge:16451
way/817783691,region,,Toscana,spiagge:16451
way/817783691,postal_code,,55041,spiagge:16451
way/817783691,booking_provider,,spiagge.it,spiagge:16451
way/126615069,address,,"Via Lungomare Roma, 96",spiagge:16415
way/126615069,city,,Pietrasanta,spiagge:16415
way/126615069,region,,Toscana,spiagge:16415
way/126615069,postal_code,,55045,spiagge:16415
way/126615069,booking_provider,,spiagge.it,spiagge:16415
