source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at
menudigitale,www.menudigitale.io/classe-88-pizzeria-contemporanea/,Classe 88,https://www.menudigitale.io/classe-88-pizzeria-contemporanea/?lang=it,"Corso Europa 35, San Giorgio Ionico TA",,,,,,,,,,,True,https://www.menudigitale.io/classe-88-pizzeria-contemporanea/?lang=it,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/pizzeria-valenzise/,Pizzeria Valenzise,https://www.menudigitale.io/pizzeria-valenzise/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/pizzeria-valenzise/?lang=it,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/pizzeria-bellavista/,Pizzeria Bellavista,https://www.menudigitale.io/pizzeria-bellavista/?lang=it,"Via Coste, 1 Idro",,,,,,,,,,,True,https://www.menudigitale.io/pizzeria-bellavista/?lang=it,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/vmvxe/,PIZZERIA VALLE MIANO da LUIGI,https://www.menudigitale.io/vmvxe/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/vmvxe/?lang=it,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/kuebg/,Pizzeria Fratelli Di Giovannantonio,https://www.menudigitale.io/kuebg/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/kuebg/?lang=it,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/ristorante-castagneto-acerno/,IL CASTAGNETO RISTORANTE PIZZERIA,https://www.menudigitale.io/ristorante-castagneto-acerno/?lang=it,"VIA CAMPI ELISI, 36 84042 ACERNO",,,,,,,,,,,True,https://www.menudigitale.io/ristorante-castagneto-acerno/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/tfkds/,Ristorante Monte Linas,https://www.menudigitale.io/tfkds/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/tfkds/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/nafyw/,ristorante la Tavernetta,https://www.menudigitale.io/nafyw/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/nafyw/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/ristorante-curiel/,Ristorante Curiel,https://www.menudigitale.io/ristorante-curiel/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/ristorante-curiel/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/tbqrk/,RISTORANTE TIRENE,https://www.menudigitale.io/tbqrk/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/tbqrk/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/qzexh/,Ristorante La Stadiera,https://www.menudigitale.io/qzexh/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/qzexh/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/ristorantecucucamogli/,Ristorante Cucu’ Camogli,https://www.menudigitale.io/ristorantecucucamogli/?lang=it,"Via della Repubblica, 64, 16032 Camogli GE, Italia",,,,,,,,,,,True,https://www.menudigitale.io/ristorantecucucamogli/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/mhasb/,Fossadalbero | Leggi il Menu Digitale di Ristorante Castello di Fossadalbero,https://www.menudigitale.io/mhasb/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/mhasb/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/urfxn/,RISTORANTE DA MIMI',https://www.menudigitale.io/urfxn/?lang=it,"via Domenico Dilascio,7 Lago Sirino 85040 Nemoli pz",,,,,,,,,,,True,https://www.menudigitale.io/urfxn/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/bar-roma-pinsa-e-sapori/,Bar Roma,https://www.menudigitale.io/bar-roma-pinsa-e-sapori/?lang=it,Via Vittorio Veneto 22,,,,,,,,,,,True,https://www.menudigitale.io/bar-roma-pinsa-e-sapori/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/4voltecaffeloungebar/,MENUDUGITALE 404,https://www.menudigitale.io/4voltecaffeloungebar/?lang=it,,,,,,,,,,,,False,https://www.menudigitale.io/4voltecaffeloungebar/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/bar-da-nini/,Da Ninì,https://www.menudigitale.io/bar-da-nini/?lang=it,"Via della libertà, 180, 71036, Lucera (FG)",,,,,,,,,,,True,https://www.menudigitale.io/bar-da-nini/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/barattilio/,BAR ATTILIO SNC DI GIANNI E PAOLO SCRIGNA,https://www.menudigitale.io/barattilio/?lang=it,Via Albenga 30 Villanova d’Albenga 17038 sv,,,,,,,,,,,True,https://www.menudigitale.io/barattilio/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/qnkpr/,Bar Al Caffè,https://www.menudigitale.io/qnkpr/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/qnkpr/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/botanical-bar/,Botanical Bar,https://www.menudigitale.io/botanical-bar/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/botanical-bar/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/uytzt/,Golden Bar,https://www.menudigitale.io/uytzt/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/uytzt/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/oasi-bar-sweet-and-food/,OASI BAR,https://www.menudigitale.io/oasi-bar-sweet-and-food/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/oasi-bar-sweet-and-food/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/ristorante-bar-pizzeria-gelateria/,RISTORANTINO ITALIANO,https://www.menudigitale.io/ristorante-bar-pizzeria-gelateria/?lang=it,"Viale Bernini, 3 47843 Misano Adriatico (Rn)",,,,,,,,,,,True,https://www.menudigitale.io/ristorante-bar-pizzeria-gelateria/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/rickys-cattivi-ma-buone/,Rickys - Cattivi ma Buone,https://www.menudigitale.io/rickys-cattivi-ma-buone/?lang=it,"Via Commerciale, 12, 35010, Villa del Conte (PD)",,,,,,,,,,,True,https://www.menudigitale.io/rickys-cattivi-ma-buone/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/trdbm/,Odeas Irish Pub,https://www.menudigitale.io/trdbm/?lang=it,"Via Borgo Palazzo, 211 - 24125 Bergamo (Bg)",,,,,,,,,,,True,https://www.menudigitale.io/trdbm/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/soberpublichouse/,Sober Public House,https://www.menudigitale.io/soberpublichouse/?lang=it,"Via torino 18, 84098 - Pontecagnano (Salerno)",,,,,,,,,,,True,https://www.menudigitale.io/soberpublichouse/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/txqge/,Birreria Terzo Tempo,https://www.menudigitale.io/txqge/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/txqge/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/ckfef/,Pub La Grotta,https://www.menudigitale.io/ckfef/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/ckfef/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/cantieredellebirre/,"Cantiere delle Birre     (coperto € 1,00)",https://www.menudigitale.io/cantieredellebirre/?lang=it,"Via Mauro Miscioscia, 14 Lavello (PZ)",,,,,,,,,,,True,https://www.menudigitale.io/cantieredellebirre/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/crossings-pub/,CROSSING'S PUB,https://www.menudigitale.io/crossings-pub/?lang=it,"Viale Furio Camillo 111, Roma RM, Italia",,,,,,,,,,,True,https://www.menudigitale.io/crossings-pub/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/oumbarepub/,Ou Mbare Pub,https://www.menudigitale.io/oumbarepub/?lang=it,Via Largo Molo S.Antonio n.4/6,,,,,,,,,,,True,https://www.menudigitale.io/oumbarepub/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/mfcbq/,Soul Pub,https://www.menudigitale.io/mfcbq/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/mfcbq/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/yfvmd/,Crossroad Pub,https://www.menudigitale.io/yfvmd/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/yfvmd/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/trattoria-la-tavernetta/,Trattoria La Tavernetta,https://www.menudigitale.io/trattoria-la-tavernetta/?lang=it,"Viale Giuseppe Garibaldi, 73 Trevignano Romano",,,,,,,,,,,True,https://www.menudigitale.io/trattoria-la-tavernetta/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/dacatine/,Trattoria Da Catine,https://www.menudigitale.io/dacatine/?lang=it,"Via Aonedis, 78 - San Daniele del Friuli (UD)",,,,,,,,,,,True,https://www.menudigitale.io/dacatine/?lang=it,filtered_out,2026-05-31T09:40:55Z
menudigitale,www.menudigitale.io/gkmmc/,La Corte Trattoria & Pizzeria,https://www.menudigitale.io/gkmmc/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/gkmmc/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/uhnfr/,Trattoria C'era una Volta,https://www.menudigitale.io/uhnfr/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/uhnfr/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/trattoria-da-michele/,Trattoria da Michele,https://www.menudigitale.io/trattoria-da-michele/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/trattoria-da-michele/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/chhkp/,Trattoria Pane e Pomodoro,https://www.menudigitale.io/chhkp/?lang=it,"Via delle Terme, 129, 27052 Godiasco Salice Terme PV, Italia",,,,,,,,,,,True,https://www.menudigitale.io/chhkp/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/pnsva/,Renzo | Leggi il Menu Digitale di Trattoria di Renzo,https://www.menudigitale.io/pnsva/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/pnsva/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/trattoria-vecchio-mercato/,Trattoria Vecchio Mercato,https://www.menudigitale.io/trattoria-vecchio-mercato/?lang=it,Via Piero Gobetti 49/F,,,,,,,,,,,True,https://www.menudigitale.io/trattoria-vecchio-mercato/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/hgmum/,Trattoria antellesi,https://www.menudigitale.io/hgmum/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/hgmum/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/gbxfk/,Bollicine soko sushi,https://www.menudigitale.io/gbxfk/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/gbxfk/?lang=it,filtered_out,2026-05-31T09:40:57Z
