source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,nil_quartiere
comune_milano,ckan_C-PE_6624,Bar Via GROSSICH ANTONIO 17,https://dati.comune.milano.it/dataset/C-PE/6624,"Via GROSSICH ANTONIO 17, 20131, Milano",Milano,45.48236399999999,9.234112500000009,"b - Ristorante, trattoria, osteria con cucina tipica;f - Bar caffè e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127839Z,cafe,CITTA' STUDI
comune_milano,ckan_C-PE_6428,Bar Via SACCHINI ANTONIO GASPARE 1,https://dati.comune.milano.it/dataset/C-PE/6428,"Via SACCHINI ANTONIO GASPARE 1, 20131, Milano",Milano,45.48455100000001,9.220099500000003,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127853Z,cafe,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
comune_milano,ckan_C-PE_7763,Bar Via PISACANE CARLO 57,https://dati.comune.milano.it/dataset/C-PE/7763,"Via PISACANE CARLO 57, 20129, Milano",Milano,45.473922000000016,9.210969000000006,"a - Ristorante, trattoria, osteria con cucina e simili;f - Bar caffè e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127867Z,cafe,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
comune_milano,ckan_C-PE_7787,Bar Via TORCHIO (DEL) 8,https://dati.comune.milano.it/dataset/C-PE/7787,"Via TORCHIO (DEL) 8, 20123, Milano",Milano,45.460521,9.180540000000008,e - Bar gastronomici e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127879Z,bar,DUOMO
comune_milano,ckan_PE_28087,Bar Via MOSCOVA (DELLA) 52,https://dati.comune.milano.it/dataset/PE/28087,"Via MOSCOVA (DELLA) 52, 20121, Milano",Milano,45.477711,9.185048999999992,"a - Ristorante, trattoria, osteria con cucina e simili;f - Bar caffè e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127886Z,cafe,BRERA
comune_milano,ckan_PE_30649,Bar Via CHIUSA (DELLA),https://dati.comune.milano.it/dataset/PE/30649,"Via CHIUSA (DELLA), 20123, Milano",Milano,45.456728270999996,9.184370391149999,"a - Ristorante, trattoria, osteria con cucina e simili;e - Bar gastronomici e simili;f - Bar caffè e simili;h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127894Z,cafe,DUOMO
comune_milano,ckan_C-PE_8992,Bar Via MONTEGANI LODOVICO 5,https://dati.comune.milano.it/dataset/C-PE/8992,"Via MONTEGANI LODOVICO 5, 20141, Milano",Milano,45.43687800000001,9.178357500000004,"a - Ristorante, trattoria, osteria con cucina e simili;d - Pizzerie e simili;f - Bar caffè e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127902Z,cafe,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
comune_milano,ckan_C-PE_9048,Bar Via MARCO (SAN) 34,https://dati.comune.milano.it/dataset/C-PE/9048,"Via MARCO (SAN) 34, 20121, Milano",Milano,45.477891,9.188977499999993,"g - Bar pasticceria, bar gelateria, cremeria, creperia e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127929Z,cafe,BRERA
comune_milano,ckan_C-PE_9056,Bar Via VIGEVANO 2,https://dati.comune.milano.it/dataset/C-PE/9056,"Via VIGEVANO 2, 20144, Milano",Milano,45.452934,9.17547300000001,f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127937Z,cafe,PORTA TICINESE - CONCHETTA
comune_milano,ckan_C-PE_6697,Bar Viale MONTE CENERI 78,https://dati.comune.milano.it/dataset/C-PE/6697,"Viale MONTE CENERI 78, 20155, Milano",Milano,45.49049099999999,9.151758000000001,f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127947Z,cafe,VILLAPIZZONE - CAGNOLA - BOLDINASCO
