spiagge_venue_id,spiagge_url,slug,sitemap_source,discovered_at
14559,https://www.spiagge.it/stabilimenti-balneari/14559-lido-delle-rose-mattinatella/,lido-delle-rose-mattinatella,stabilimenti_02,2026-06-01T15:18:21Z
14563,https://www.spiagge.it/stabilimenti-balneari/14563-la-rotonda/,la-rotonda,stabilimenti_02,2026-06-01T15:18:21Z
14564,https://www.spiagge.it/stabilimenti-balneari/14564-residence-adriatico/,residence-adriatico,stabilimenti_02,2026-06-01T15:18:21Z
14565,https://www.spiagge.it/stabilimenti-balneari/14565-residence-valle-clavia/,residence-valle-clavia,stabilimenti_02,2026-06-01T15:18:21Z
14566,https://www.spiagge.it/stabilimenti-balneari/14566-residence-gemini-village/,residence-gemini-village,stabilimenti_02,2026-06-01T15:18:21Z
14567,https://www.spiagge.it/stabilimenti-balneari/14567-hotel-corona/,hotel-corona,stabilimenti_02,2026-06-01T15:18:21Z
14569,https://www.spiagge.it/stabilimenti-balneari/14569-lido-orchidea/,lido-orchidea,stabilimenti_02,2026-06-01T15:18:21Z
14571,https://www.spiagge.it/stabilimenti-balneari/14571-onda-beach/,onda-beach,stabilimenti_02,2026-06-01T15:18:21Z
14572,https://www.spiagge.it/stabilimenti-balneari/14572-lido-caffe-del-mar/,lido-caffe-del-mar,stabilimenti_02,2026-06-01T15:18:21Z
14573,https://www.spiagge.it/stabilimenti-balneari/14573-camping-villagge-baia-san-nicola/,camping-villagge-baia-san-nicola,stabilimenti_02,2026-06-01T15:18:21Z
14578,https://www.spiagge.it/stabilimenti-balneari/14578-calalunga/,calalunga,stabilimenti_02,2026-06-01T15:18:21Z
14579,https://www.spiagge.it/stabilimenti-balneari/14579-baia-di-manaccora/,baia-di-manaccora,stabilimenti_02,2026-06-01T15:18:21Z
14581,https://www.spiagge.it/stabilimenti-balneari/14581-gusmay-resort/,gusmay-resort,stabilimenti_02,2026-06-01T15:18:21Z
14584,https://www.spiagge.it/stabilimenti-balneari/14584-lido-zio-martino/,lido-zio-martino,stabilimenti_02,2026-06-01T15:18:21Z
14587,https://www.spiagge.it/stabilimenti-balneari/14587-lido-delle-sirene/,lido-delle-sirene,stabilimenti_02,2026-06-01T15:18:21Z
14588,https://www.spiagge.it/stabilimenti-balneari/14588-lido-barone/,lido-barone,stabilimenti_02,2026-06-01T15:18:21Z
14589,https://www.spiagge.it/stabilimenti-balneari/14589-lido-azzurro/,lido-azzurro,stabilimenti_01,2026-06-01T15:18:21Z
14592,https://www.spiagge.it/stabilimenti-balneari/14592-lido-mirage/,lido-mirage,stabilimenti_02,2026-06-01T15:18:21Z
14593,https://www.spiagge.it/stabilimenti-balneari/14593-albatros-lido/,albatros-lido,stabilimenti_02,2026-06-01T15:18:21Z
14594,https://www.spiagge.it/stabilimenti-balneari/14594-lido-rosa/,lido-rosa,stabilimenti_02,2026-06-01T15:18:21Z
14595,https://www.spiagge.it/stabilimenti-balneari/14595-bagno-centrale/,bagno-centrale,stabilimenti_01,2026-06-01T15:18:21Z
14596,https://www.spiagge.it/stabilimenti-balneari/14596-lido-levante/,lido-levante,stabilimenti_02,2026-06-01T15:18:21Z
14597,https://www.spiagge.it/stabilimenti-balneari/14597-lido-holiday/,lido-holiday,stabilimenti_02,2026-06-01T15:18:21Z
14599,https://www.spiagge.it/stabilimenti-balneari/14599-lido-diamante/,lido-diamante,stabilimenti_02,2026-06-01T15:18:21Z
14600,https://www.spiagge.it/stabilimenti-balneari/14600-lido-cormoran/,lido-cormoran,stabilimenti_02,2026-06-01T15:18:21Z
14601,https://www.spiagge.it/stabilimenti-balneari/14601-billa-bong-beach/,billa-bong-beach,stabilimenti_02,2026-06-01T15:18:21Z
14603,https://www.spiagge.it/stabilimenti-balneari/14603-rubino-s-beach/,rubino-s-beach,stabilimenti_01,2026-06-01T15:18:21Z
14605,https://www.spiagge.it/stabilimenti-balneari/14605-lido-eden-kiss/,lido-eden-kiss,stabilimenti_02,2026-06-01T15:18:21Z
14606,https://www.spiagge.it/stabilimenti-balneari/14606-lido-mafalda/,lido-mafalda,stabilimenti_02,2026-06-01T15:18:21Z
14617,https://www.spiagge.it/stabilimenti-balneari/14617-lido-pantarei/,lido-pantarei,stabilimenti_02,2026-06-01T15:18:21Z
14618,https://www.spiagge.it/stabilimenti-balneari/14618-capojale-beach-park/,capojale-beach-park,stabilimenti_01,2026-06-01T15:18:21Z
14620,https://www.spiagge.it/stabilimenti-balneari/14620-lido-paradise-beach/,lido-paradise-beach,stabilimenti_02,2026-06-01T15:18:21Z
14622,https://www.spiagge.it/stabilimenti-balneari/14622-panis-beach/,panis-beach,stabilimenti_02,2026-06-01T15:18:21Z
14623,https://www.spiagge.it/stabilimenti-balneari/14623-golden-beach-bar/,golden-beach-bar,stabilimenti_02,2026-06-01T15:18:21Z
14624,https://www.spiagge.it/stabilimenti-balneari/14624-planet-beach/,planet-beach,stabilimenti_02,2026-06-01T15:18:21Z
14627,https://www.spiagge.it/stabilimenti-balneari/14627-blue-marine-village/,blue-marine-village,stabilimenti_02,2026-06-01T15:18:21Z
14629,https://www.spiagge.it/stabilimenti-balneari/14629-lido-diomedee/,lido-diomedee,stabilimenti_02,2026-06-01T15:18:21Z
14631,https://www.spiagge.it/stabilimenti-balneari/14631-lido-chalet-sul-mare/,lido-chalet-sul-mare,stabilimenti_01,2026-06-01T15:18:21Z
14632,https://www.spiagge.it/stabilimenti-balneari/14632-robylandia-beach/,robylandia-beach,stabilimenti_02,2026-06-01T15:18:21Z
14633,https://www.spiagge.it/stabilimenti-balneari/14633-lido-stella-del-sud/,lido-stella-del-sud,stabilimenti_02,2026-06-01T15:18:21Z
14634,https://www.spiagge.it/stabilimenti-balneari/14634-escobar-beach/,escobar-beach,stabilimenti_02,2026-06-01T15:18:21Z
14635,https://www.spiagge.it/stabilimenti-balneari/14635-spiaggia-di-ponente/,spiaggia-di-ponente,stabilimenti_02,2026-06-01T15:18:21Z
14636,https://www.spiagge.it/stabilimenti-balneari/14636-2-pini/,2-pini,stabilimenti_02,2026-06-01T15:18:21Z
14643,https://www.spiagge.it/stabilimenti-balneari/14643-corallo-rodi/,corallo-rodi,stabilimenti_02,2026-06-01T15:18:21Z
14644,https://www.spiagge.it/stabilimenti-balneari/14644-lido-il-gabbiano/,lido-il-gabbiano,stabilimenti_02,2026-06-01T15:18:21Z
14646,https://www.spiagge.it/stabilimenti-balneari/14646-lido-malibu/,lido-malibu,stabilimenti_01,2026-06-01T15:18:21Z
14647,https://www.spiagge.it/stabilimenti-balneari/14647-riviera-beach/,riviera-beach,stabilimenti_02,2026-06-01T15:18:21Z
14648,https://www.spiagge.it/stabilimenti-balneari/14648-lido-onda-azzurra/,lido-onda-azzurra,stabilimenti_02,2026-06-01T15:18:21Z
14649,https://www.spiagge.it/stabilimenti-balneari/14649-lido-mare-chiaro/,lido-mare-chiaro,stabilimenti_02,2026-06-01T15:18:21Z
14651,https://www.spiagge.it/stabilimenti-balneari/14651-lido-oasi-beach/,lido-oasi-beach,stabilimenti_02,2026-06-01T15:18:21Z
14652,https://www.spiagge.it/stabilimenti-balneari/14652-eco-del-mare/,eco-del-mare,stabilimenti_01,2026-06-01T15:18:21Z
14653,https://www.spiagge.it/stabilimenti-balneari/14653-lido-marina-il-mago/,lido-marina-il-mago,stabilimenti_02,2026-06-01T15:18:21Z
14654,https://www.spiagge.it/stabilimenti-balneari/14654-kite-beach/,kite-beach,stabilimenti_02,2026-06-01T15:18:21Z
14655,https://www.spiagge.it/stabilimenti-balneari/14655-lido-aeronautica/,lido-aeronautica,stabilimenti_02,2026-06-01T15:18:21Z
14656,https://www.spiagge.it/stabilimenti-balneari/14656-fabilia-family-resort-288/,fabilia-family-resort-288,stabilimenti_02,2026-06-01T15:18:21Z
14657,https://www.spiagge.it/stabilimenti-balneari/14657-lido-delfino/,lido-delfino,stabilimenti_02,2026-06-01T15:18:21Z
14658,https://www.spiagge.it/stabilimenti-balneari/14658-lido-centoscalini/,lido-centoscalini,stabilimenti_02,2026-06-01T15:18:21Z
14660,https://www.spiagge.it/stabilimenti-balneari/14660-amici-per-il-mare-club-nautico/,amici-per-il-mare-club-nautico,stabilimenti_02,2026-06-01T15:18:21Z
14661,https://www.spiagge.it/stabilimenti-balneari/14661-campeggio-villaggio-turistico/,campeggio-villaggio-turistico,stabilimenti_02,2026-06-01T15:18:21Z
14663,https://www.spiagge.it/stabilimenti-balneari/14663-baia-calenella/,baia-calenella,stabilimenti_02,2026-06-01T15:18:21Z
14664,https://www.spiagge.it/stabilimenti-balneari/14664-lido-raf/,lido-raf,stabilimenti_02,2026-06-01T15:18:21Z
14665,https://www.spiagge.it/stabilimenti-balneari/14665-giardino-monsignore/,giardino-monsignore,stabilimenti_02,2026-06-01T15:18:21Z
14666,https://www.spiagge.it/stabilimenti-balneari/14666-tre-torri/,tre-torri,stabilimenti_01,2026-06-01T15:18:21Z
14667,https://www.spiagge.it/stabilimenti-balneari/14667-lido-oasi/,lido-oasi,stabilimenti_02,2026-06-01T15:18:21Z
14678,https://www.spiagge.it/stabilimenti-balneari/14678-lido-la-sirenetta/,lido-la-sirenetta,stabilimenti_02,2026-06-01T15:18:21Z
14679,https://www.spiagge.it/stabilimenti-balneari/14679-lido-tricarico/,lido-tricarico,stabilimenti_02,2026-06-01T15:18:21Z
14680,https://www.spiagge.it/stabilimenti-balneari/14680-spiaggia-titta/,spiaggia-titta,stabilimenti_02,2026-06-01T15:18:21Z
14682,https://www.spiagge.it/stabilimenti-balneari/14682-un-posto-al-faro/,un-posto-al-faro,stabilimenti_02,2026-06-01T15:18:21Z
14683,https://www.spiagge.it/stabilimenti-balneari/14683-bagni-bonobo/,bagni-bonobo,stabilimenti_02,2026-06-01T15:18:21Z
14684,https://www.spiagge.it/stabilimenti-balneari/14684-gabbiano/,gabbiano,stabilimenti_02,2026-06-01T15:18:21Z
14685,https://www.spiagge.it/stabilimenti-balneari/14685-lido-sabbia-d-oro/,lido-sabbia-d-oro,stabilimenti_02,2026-06-01T15:18:21Z
14686,https://www.spiagge.it/stabilimenti-balneari/14686-lido-nettuno/,lido-nettuno,stabilimenti_02,2026-06-01T15:18:21Z
14688,https://www.spiagge.it/stabilimenti-balneari/14688-lido-kursal/,lido-kursal,stabilimenti_02,2026-06-01T15:18:21Z
14689,https://www.spiagge.it/stabilimenti-balneari/14689-lido-del-sole/,lido-del-sole,stabilimenti_02,2026-06-01T15:18:21Z
14692,https://www.spiagge.it/stabilimenti-balneari/14692-lido-adriatico/,lido-adriatico,stabilimenti_02,2026-06-01T15:18:21Z
14693,https://www.spiagge.it/stabilimenti-balneari/14693-lido-gabbiano-beach/,lido-gabbiano-beach,stabilimenti_02,2026-06-01T15:18:21Z
14694,https://www.spiagge.it/stabilimenti-balneari/14694-beverly-hills-beach/,beverly-hills-beach,stabilimenti_01,2026-06-01T15:18:21Z
14695,https://www.spiagge.it/stabilimenti-balneari/14695-capolinea-beach/,capolinea-beach,stabilimenti_02,2026-06-01T15:18:21Z
14696,https://www.spiagge.it/stabilimenti-balneari/14696-lido-le-mille-e-una-notte/,lido-le-mille-e-una-notte,stabilimenti_02,2026-06-01T15:18:21Z
14697,https://www.spiagge.it/stabilimenti-balneari/14697-l-ultima-spiaggia/,l-ultima-spiaggia,stabilimenti_02,2026-06-01T15:18:21Z
14698,https://www.spiagge.it/stabilimenti-balneari/14698-camping-lido-salpi-manfredonia/,camping-lido-salpi-manfredonia,stabilimenti_02,2026-06-01T15:18:21Z
14703,https://www.spiagge.it/stabilimenti-balneari/14703-beach-club-ippocampo/,beach-club-ippocampo,stabilimenti_01,2026-06-01T15:18:21Z
14704,https://www.spiagge.it/stabilimenti-balneari/14704-villaggio-african-beach/,villaggio-african-beach,stabilimenti_02,2026-06-01T15:18:21Z
14705,https://www.spiagge.it/stabilimenti-balneari/14705-torre-di-rivoli/,torre-di-rivoli,stabilimenti_02,2026-06-01T15:18:21Z
14706,https://www.spiagge.it/stabilimenti-balneari/14706-exotica-fashion-club/,exotica-fashion-club,stabilimenti_02,2026-06-01T15:18:21Z
14707,https://www.spiagge.it/stabilimenti-balneari/14707-nirvana-disco-club/,nirvana-disco-club,stabilimenti_02,2026-06-01T15:18:21Z
14708,https://www.spiagge.it/stabilimenti-balneari/14708-villaggio-albergo-cervo/,villaggio-albergo-cervo,stabilimenti_01,2026-06-01T15:18:21Z
14709,https://www.spiagge.it/stabilimenti-balneari/14709-lido-la-caravella/,lido-la-caravella,stabilimenti_02,2026-06-01T15:18:21Z
14710,https://www.spiagge.it/stabilimenti-balneari/14710-oasi-degli-angeli/,oasi-degli-angeli,stabilimenti_02,2026-06-01T15:18:21Z
14711,https://www.spiagge.it/stabilimenti-balneari/14711-caribe-beach/,caribe-beach,stabilimenti_02,2026-06-01T15:18:21Z
14713,https://www.spiagge.it/stabilimenti-balneari/14713-lido-torre-pietra/,lido-torre-pietra,stabilimenti_01,2026-06-01T15:18:21Z
14714,https://www.spiagge.it/stabilimenti-balneari/14714-l-isola-dei-famosi/,l-isola-dei-famosi,stabilimenti_02,2026-06-01T15:18:21Z
14715,https://www.spiagge.it/stabilimenti-balneari/14715-lido-miramare/,lido-miramare,stabilimenti_02,2026-06-01T15:18:21Z
14716,https://www.spiagge.it/stabilimenti-balneari/14716-il-brigantino/,il-brigantino,stabilimenti_02,2026-06-01T15:18:21Z
14717,https://www.spiagge.it/stabilimenti-balneari/14717-bagni-peppino/,bagni-peppino,stabilimenti_01,2026-06-01T15:18:21Z
14718,https://www.spiagge.it/stabilimenti-balneari/14718-lido-ginevra/,lido-ginevra,stabilimenti_02,2026-06-01T15:18:21Z
14720,https://www.spiagge.it/stabilimenti-balneari/14720-stabilimento-balneare-a-n-m-i-/,stabilimento-balneare-a-n-m-i-,stabilimenti_02,2026-06-01T15:18:21Z
14721,https://www.spiagge.it/stabilimenti-balneari/14721-bamboo-beach/,bamboo-beach,stabilimenti_02,2026-06-01T15:18:21Z
14723,https://www.spiagge.it/stabilimenti-balneari/14723-lido-pascia/,lido-pascia,stabilimenti_02,2026-06-01T15:18:21Z
14725,https://www.spiagge.it/stabilimenti-balneari/14725-summer-white-beach/,summer-white-beach,stabilimenti_02,2026-06-01T15:18:21Z
14726,https://www.spiagge.it/stabilimenti-balneari/14726-lido-paradise/,lido-paradise,stabilimenti_02,2026-06-01T15:18:21Z
14727,https://www.spiagge.it/stabilimenti-balneari/14727-lido-spiaggia-verde/,lido-spiaggia-verde,stabilimenti_01,2026-06-01T15:18:21Z
14728,https://www.spiagge.it/stabilimenti-balneari/14728-lido-que-cuba/,lido-que-cuba,stabilimenti_02,2026-06-01T15:18:21Z
14729,https://www.spiagge.it/stabilimenti-balneari/14729-bagni-teti/,bagni-teti,stabilimenti_02,2026-06-01T15:18:21Z
14733,https://www.spiagge.it/stabilimenti-balneari/14733-la-baia-degli-angeli/,la-baia-degli-angeli,stabilimenti_02,2026-06-01T15:18:21Z
14734,https://www.spiagge.it/stabilimenti-balneari/14734-lido-reale/,lido-reale,stabilimenti_02,2026-06-01T15:18:21Z
14735,https://www.spiagge.it/stabilimenti-balneari/14735-lido-la-scogliera/,lido-la-scogliera,stabilimenti_02,2026-06-01T15:18:21Z
14736,https://www.spiagge.it/stabilimenti-balneari/14736-lido-hotel-del-sole/,lido-hotel-del-sole,stabilimenti_02,2026-06-01T15:18:21Z
14738,https://www.spiagge.it/stabilimenti-balneari/14738-lido-la-darsena/,lido-la-darsena,stabilimenti_02,2026-06-01T15:18:21Z
14739,https://www.spiagge.it/stabilimenti-balneari/14739-lido-patrizia/,lido-patrizia,stabilimenti_02,2026-06-01T15:18:21Z
14741,https://www.spiagge.it/stabilimenti-balneari/14741-lido-ponte/,lido-ponte,stabilimenti_01,2026-06-01T15:18:21Z
14742,https://www.spiagge.it/stabilimenti-balneari/14742-millennium-salt-village/,millennium-salt-village,stabilimenti_02,2026-06-01T15:18:21Z
14743,https://www.spiagge.it/stabilimenti-balneari/14743-lido-paiaja-beach/,lido-paiaja-beach,stabilimenti_02,2026-06-01T15:18:21Z
14744,https://www.spiagge.it/stabilimenti-balneari/14744-aurora-beach-e-suite/,aurora-beach-e-suite,stabilimenti_02,2026-06-01T15:18:21Z
14745,https://www.spiagge.it/stabilimenti-balneari/14745-lido-cucujanjy/,lido-cucujanjy,stabilimenti_02,2026-06-01T15:18:21Z
14747,https://www.spiagge.it/stabilimenti-balneari/14747-lido-delle-rose/,lido-delle-rose,stabilimenti_02,2026-06-01T15:18:21Z
14748,https://www.spiagge.it/stabilimenti-balneari/14748-lido-albatros/,lido-albatros,stabilimenti_01,2026-06-01T15:18:21Z
14749,https://www.spiagge.it/stabilimenti-balneari/14749-lido-marinaio/,lido-marinaio,stabilimenti_02,2026-06-01T15:18:21Z
14750,https://www.spiagge.it/stabilimenti-balneari/14750-lido-gabbiano/,lido-gabbiano,stabilimenti_02,2026-06-01T15:18:21Z
14751,https://www.spiagge.it/stabilimenti-balneari/14751-lido-conchiglia/,lido-conchiglia,stabilimenti_01,2026-06-01T15:18:21Z
14752,https://www.spiagge.it/stabilimenti-balneari/14752-lido-sport/,lido-sport,stabilimenti_02,2026-06-01T15:18:21Z
14753,https://www.spiagge.it/stabilimenti-balneari/14753-lido-playa-margarita/,lido-playa-margarita,stabilimenti_02,2026-06-01T15:18:21Z
14755,https://www.spiagge.it/stabilimenti-balneari/14755-lido-sirenetta/,lido-sirenetta,stabilimenti_02,2026-06-01T15:18:21Z
14756,https://www.spiagge.it/stabilimenti-balneari/14756-lido-apulia/,lido-apulia,stabilimenti_02,2026-06-01T15:18:21Z
14758,https://www.spiagge.it/stabilimenti-balneari/14758-lido-levante/,lido-levante,stabilimenti_02,2026-06-01T15:18:21Z
14759,https://www.spiagge.it/stabilimenti-balneari/14759-lido-perla/,lido-perla,stabilimenti_02,2026-06-01T15:18:21Z
14760,https://www.spiagge.it/stabilimenti-balneari/14760-lido-raffaella/,lido-raffaella,stabilimenti_02,2026-06-01T15:18:21Z
14761,https://www.spiagge.it/stabilimenti-balneari/14761-lido-sant-antonio/,lido-sant-antonio,stabilimenti_02,2026-06-01T15:18:21Z
14762,https://www.spiagge.it/stabilimenti-balneari/14762-lido-del-sole/,lido-del-sole,stabilimenti_02,2026-06-01T15:18:21Z
14763,https://www.spiagge.it/stabilimenti-balneari/14763-bagnomaria-beach/,bagnomaria-beach,stabilimenti_02,2026-06-01T15:18:21Z
14764,https://www.spiagge.it/stabilimenti-balneari/14764-lido-le-tre-caravelle/,lido-le-tre-caravelle,stabilimenti_02,2026-06-01T15:18:21Z
14765,https://www.spiagge.it/stabilimenti-balneari/14765-oasi-beach/,oasi-beach,stabilimenti_02,2026-06-01T15:18:21Z
14767,https://www.spiagge.it/stabilimenti-balneari/14767-lido-fico-a-mare-bonita-beach/,lido-fico-a-mare-bonita-beach,stabilimenti_02,2026-06-01T15:18:21Z
14768,https://www.spiagge.it/stabilimenti-balneari/14768-lido-america/,lido-america,stabilimenti_02,2026-06-01T15:18:21Z
14773,https://www.spiagge.it/stabilimenti-balneari/14773-lido-cocorito/,lido-cocorito,stabilimenti_02,2026-06-01T15:18:21Z
14774,https://www.spiagge.it/stabilimenti-balneari/14774-bagni-haiti/,bagni-haiti,stabilimenti_02,2026-06-01T15:18:21Z
14778,https://www.spiagge.it/stabilimenti-balneari/14778-lido-moby-dick/,lido-moby-dick,stabilimenti_02,2026-06-01T15:18:21Z
14779,https://www.spiagge.it/stabilimenti-balneari/14779-villaggio-miami/,villaggio-miami,stabilimenti_01,2026-06-01T15:18:21Z
14781,https://www.spiagge.it/stabilimenti-balneari/14781-lido-baywatch/,lido-baywatch,stabilimenti_02,2026-06-01T15:18:21Z
14782,https://www.spiagge.it/stabilimenti-balneari/14782-bagni-corallo/,bagni-corallo,stabilimenti_02,2026-06-01T15:18:21Z
14784,https://www.spiagge.it/stabilimenti-balneari/14784-lido-orsa-maggiore/,lido-orsa-maggiore,stabilimenti_02,2026-06-01T15:18:21Z
14790,https://www.spiagge.it/stabilimenti-balneari/14790-kalos-beach/,kalos-beach,stabilimenti_02,2026-06-01T15:18:21Z
14795,https://www.spiagge.it/stabilimenti-balneari/14795-lido-colonna/,lido-colonna,stabilimenti_02,2026-06-01T15:18:21Z
14800,https://www.spiagge.it/stabilimenti-balneari/14800-cala-rossa/,cala-rossa,stabilimenti_01,2026-06-01T15:18:21Z
14802,https://www.spiagge.it/stabilimenti-balneari/14802-lido-hotel-salsello/,lido-hotel-salsello,stabilimenti_02,2026-06-01T15:18:21Z
14807,https://www.spiagge.it/stabilimenti-balneari/14807-lido-cala-arena/,lido-cala-arena,stabilimenti_02,2026-06-01T15:18:21Z
14808,https://www.spiagge.it/stabilimenti-balneari/14808-lido-lafayette/,lido-lafayette,stabilimenti_02,2026-06-01T15:18:21Z
14809,https://www.spiagge.it/stabilimenti-balneari/14809-apulia-food-restaurant/,apulia-food-restaurant,stabilimenti_02,2026-06-01T15:18:21Z
14812,https://www.spiagge.it/stabilimenti-balneari/14812-lido-il-titolo/,lido-il-titolo,stabilimenti_02,2026-06-01T15:18:21Z
14813,https://www.spiagge.it/stabilimenti-balneari/14813-lido-moretti/,lido-moretti,stabilimenti_02,2026-06-01T15:18:21Z
14814,https://www.spiagge.it/stabilimenti-balneari/14814-sun-beach/,sun-beach,stabilimenti_02,2026-06-01T15:18:21Z
14815,https://www.spiagge.it/stabilimenti-balneari/14815-lido-ilmaredentro/,lido-ilmaredentro,stabilimenti_01,2026-06-01T15:18:21Z
14816,https://www.spiagge.it/stabilimenti-balneari/14816-bari-beach-club/,bari-beach-club,stabilimenti_02,2026-06-01T15:18:21Z
14818,https://www.spiagge.it/stabilimenti-balneari/14818-lido-il-trampolino/,lido-il-trampolino,stabilimenti_01,2026-06-01T15:18:21Z
14819,https://www.spiagge.it/stabilimenti-balneari/14819-lido-san-francesco/,lido-san-francesco,stabilimenti_02,2026-06-01T15:18:21Z
14832,https://www.spiagge.it/stabilimenti-balneari/14832-cala-fetente/,cala-fetente,stabilimenti_02,2026-06-01T15:18:21Z
14840,https://www.spiagge.it/stabilimenti-balneari/14840-lido-cala-paura/,lido-cala-paura,stabilimenti_02,2026-06-01T15:18:21Z
14847,https://www.spiagge.it/stabilimenti-balneari/14847-lido-radha/,lido-radha,stabilimenti_02,2026-06-01T15:18:21Z
14848,https://www.spiagge.it/stabilimenti-balneari/14848-lido-pantano/,lido-pantano,stabilimenti_02,2026-06-01T15:18:21Z
14859,https://www.spiagge.it/stabilimenti-balneari/14859-lido-porto-camicia/,lido-porto-camicia,stabilimenti_02,2026-06-01T15:18:21Z
14860,https://www.spiagge.it/stabilimenti-balneari/14860-lido-due-onde/,lido-due-onde,stabilimenti_01,2026-06-01T15:18:21Z
14861,https://www.spiagge.it/stabilimenti-balneari/14861-purple-beach/,purple-beach,stabilimenti_02,2026-06-01T15:18:21Z
14862,https://www.spiagge.it/stabilimenti-balneari/14862-porto-marzano-beach-bar/,porto-marzano-beach-bar,stabilimenti_02,2026-06-01T15:18:21Z
14864,https://www.spiagge.it/stabilimenti-balneari/14864-lido-santo-stefano/,lido-santo-stefano,stabilimenti_01,2026-06-01T15:18:21Z
14867,https://www.spiagge.it/stabilimenti-balneari/14867-calette-beach/,calette-beach,stabilimenti_02,2026-06-01T15:18:21Z
14868,https://www.spiagge.it/stabilimenti-balneari/14868-baia-luna-beach/,baia-luna-beach,stabilimenti_02,2026-06-01T15:18:21Z
14870,https://www.spiagge.it/stabilimenti-balneari/14870-lido-millennium/,lido-millennium,stabilimenti_01,2026-06-01T15:18:21Z
14873,https://www.spiagge.it/stabilimenti-balneari/14873-tamerici-beach-club/,tamerici-beach-club,stabilimenti_01,2026-06-01T15:18:21Z
14874,https://www.spiagge.it/stabilimenti-balneari/14874-lido-bambu/,lido-bambu,stabilimenti_01,2026-06-01T15:18:21Z
14876,https://www.spiagge.it/stabilimenti-balneari/14876-alborada-beach/,alborada-beach,stabilimenti_02,2026-06-01T15:18:21Z
14879,https://www.spiagge.it/stabilimenti-balneari/14879-lido-marina-grande/,lido-marina-grande,stabilimenti_01,2026-06-01T15:18:21Z
14880,https://www.spiagge.it/stabilimenti-balneari/14880-lido-pellerossa/,lido-pellerossa,stabilimenti_01,2026-06-01T15:18:21Z
14885,https://www.spiagge.it/stabilimenti-balneari/14885-lido-cala-pescatore/,lido-cala-pescatore,stabilimenti_02,2026-06-01T15:18:21Z
14887,https://www.spiagge.it/stabilimenti-balneari/14887-cala-masciola/,cala-masciola,stabilimenti_02,2026-06-01T15:18:21Z
14889,https://www.spiagge.it/stabilimenti-balneari/14889-pettolecchia-il-lido/,pettolecchia-il-lido,stabilimenti_02,2026-06-01T15:18:21Z
14891,https://www.spiagge.it/stabilimenti-balneari/14891-la-fonte/,la-fonte,stabilimenti_02,2026-06-01T15:18:21Z
14894,https://www.spiagge.it/stabilimenti-balneari/14894-white-beach/,white-beach,stabilimenti_02,2026-06-01T15:18:21Z
14896,https://www.spiagge.it/stabilimenti-balneari/14896-sottovento-lido/,sottovento-lido,stabilimenti_02,2026-06-01T15:18:21Z
14897,https://www.spiagge.it/stabilimenti-balneari/14897-lido-la-zanzara/,lido-la-zanzara,stabilimenti_02,2026-06-01T15:18:21Z
14900,https://www.spiagge.it/stabilimenti-balneari/14900-hotel-del-levante/,hotel-del-levante,stabilimenti_02,2026-06-01T15:18:21Z
14901,https://www.spiagge.it/stabilimenti-balneari/14901-lido-verde/,lido-verde,stabilimenti_02,2026-06-01T15:18:21Z
14902,https://www.spiagge.it/stabilimenti-balneari/14902-lido-bizzarro/,lido-bizzarro,stabilimenti_01,2026-06-01T15:18:21Z
14903,https://www.spiagge.it/stabilimenti-balneari/14903-lido-macchia-mediterranea/,lido-macchia-mediterranea,stabilimenti_02,2026-06-01T15:18:21Z
14905,https://www.spiagge.it/stabilimenti-balneari/14905-lido-morelli/,lido-morelli,stabilimenti_01,2026-06-01T15:18:21Z
14908,https://www.spiagge.it/stabilimenti-balneari/14908-lido-stella-beach/,lido-stella-beach,stabilimenti_02,2026-06-01T15:18:21Z
14909,https://www.spiagge.it/stabilimenti-balneari/14909-capanno-a-mare/,capanno-a-mare,stabilimenti_02,2026-06-01T15:18:21Z
14912,https://www.spiagge.it/stabilimenti-balneari/14912-stabilimento-balneare-il-faro/,stabilimento-balneare-il-faro,stabilimenti_02,2026-06-01T15:18:21Z
14913,https://www.spiagge.it/stabilimenti-balneari/14913-lido-plaia/,lido-plaia,stabilimenti_02,2026-06-01T15:18:21Z
14925,https://www.spiagge.it/stabilimenti-balneari/14925-t-beach-mezzaluna/,t-beach-mezzaluna,stabilimenti_02,2026-06-01T15:18:21Z
14927,https://www.spiagge.it/stabilimenti-balneari/14927-hotel-club-santa-sabina/,hotel-club-santa-sabina,stabilimenti_01,2026-06-01T15:18:21Z
14928,https://www.spiagge.it/stabilimenti-balneari/14928-torqueda-beach-lido-pantanagianni/,torqueda-beach-lido-pantanagianni,stabilimenti_02,2026-06-01T15:18:21Z
14930,https://www.spiagge.it/stabilimenti-balneari/14930-centro-vacanze-pantanagianni/,centro-vacanze-pantanagianni,stabilimenti_02,2026-06-01T15:18:21Z
14935,https://www.spiagge.it/stabilimenti-balneari/14935-lido-laguna-blu/,lido-laguna-blu,stabilimenti_02,2026-06-01T15:18:21Z
14936,https://www.spiagge.it/stabilimenti-balneari/14936-lido-bianco-beach/,lido-bianco-beach,stabilimenti_01,2026-06-01T15:18:21Z
14939,https://www.spiagge.it/stabilimenti-balneari/14939-guna-beach-club/,guna-beach-club,stabilimenti_02,2026-06-01T15:18:21Z
14940,https://www.spiagge.it/stabilimenti-balneari/14940-lido-del-sole/,lido-del-sole,stabilimenti_02,2026-06-01T15:18:21Z
